,0,1,2,3,4,5,6,7
0,1,7.36,Greg Foster,USA,04.08.58,1,Los Angeles,16.01.1987
1,2,7.4,Yoel Hernández,CUB,12.12.77,2,Madrid,16.02.2000
2,3,7.41,Mark McKoy,CAN,10.12.61,1,Toronto,14.03.1993
3,4,7.47,Larry Wade,USA,22.11.74,1,Lincoln,09.02.2002
4,5,7.49,Arend Watkins,USA,23.05.79,2,Lincoln,09.02.2002
5,6,7.5,Tony Dees,USA,06.08.63,1,Stuttgart,06.02.2000
6,7,7.54,Anthony Campbell,USA,14.06.60,2,Los Angeles,16.01.1987
7,7,7.54,Mark Crear,USA,02.10.68,3,Lincoln,09.02.2002
8,9,7.57,Greg Foster,USA,04.08.58,1,Cleveland,18.02.1995
9,10,7.58,Allen Johnson,USA,01.03.71,4,Lincoln,09.02.2002
10,11,7.59,Colin Jackson,GBR,18.02.67,3,Sindelfingen,01.03.1997
