,0,1,2,3,4,5,6,7,8
0,1,13.10A,2.0,Falk Balzer,GER,14.12.73,1,Johannesburg,13.09.1998
1,2,13.18,-0.5,Mark Crear,USA,02.10.68,1,Eugene,25.05.1997
2,3,13.43,0.7,Emiliano Pizzoli,ITA,29.06.74,1,Milano,10.06.1998
3,4,13.50,0.8,Charles Johnson,USA,06.11.68,1,Durham,14.04.1990
