,0,1,2,3,4,5,6
160,33.0,2:57.88,Belgium,4,Tokyo,,07.08.2021
161,,,Alexander Doom,(44.9),25.04.97,,BEL
162,,,Jonathan Sacoor,(44.0),01.09.99,,BEL
163,,,Dylan Borlée,(44.68),20.09.92,,BEL
164,,,Kévin Borlée,(44.18),22.02.88,,BEL
165,34.0,2:57.90,Jamaica,2,Ad-Dawhah,,06.10.2019
166,,,Akeem Bloomfield,(44.9),10.11.97,,JAM
167,,,Nathon Allen,(44.2),28.10.95,,JAM
168,,,Terry Thomas,(44.3),01.05.97,,JAM
169,,,Demish Gaye,(44.5),20.01.93,,JAM
170,35.0,2:57.91,United States,1,Los Angel,s,11.08.1984
171,,,Sunder Nix,(45.59),02.12.61,,USA
172,,,Ray Armstead,(43.97),27.05.60,,USA
173,,,Alonzo Babers,(43.75),31.10.61,,USA
174,,,Antonio McKay,(44.60),09.02.64,,USA
175,36.0,2:57.97,Jamaica,1,Winnipeg,,30.07.1999
176,,,Michael McDonald,,17.03.75,,JAM
177,,,Gregory Haughton,,10.11.73,,JAM
178,,,Danny McFarlane,,14.02.72,,JAM
179,,,Davian Clarke,,30.04.76,,JAM
180,37.0,2:58.00,Poland,1,Uniondale,,22.07.1998
181,,,Piotr Rysiukiewicz,(45.6),14.07.74,,POL
182,,,Tomasz Czubak,(44.2),16.12.73,,POL
183,,,Piotr Haczek,(44.0),26.01.77,,POL
184,,,Robert Mackowiak,(44.2),13.05.70,,POL
185,38.0,2:58.03,Bahamas,2,Beijing,,23.08.2008
186,,,Andretti Bain,(45.92e),01.12.85,,BAH
187,,,Michael Mathieu,(44.04e),24.06.84,,BAH
188,,,Andrae Williams,(44.02),11.07.83,,BAH
189,,,Christopher Brown,(44.05),15.10.78,,BAH
190,39.0,2:58.07,Jamaica,3,Helsinki,,14.08.2005
191,,,Sanjay Ayre,(44.9e),19.06.80,,JAM
192,,,Brandon Simpson,(44.9e),06.09.81,,JAM
193,,,Lansford Spence,(44.48),15.12.82,,JAM
194,,,Davian Clarke,(43.81),30.04.76,,JAM
195,40.0,2:58.12,Trinidad & Tobago,1,London,,13.08.2017
196,,,Jarrin Solomon,(46.1),11.01.86,,TTO
197,,,Jereem Richards,(43.5),13.01.94,,TTO
198,,,Machel Cedenio,(44.41),12.09.95,,TTO
199,,,Lalonde Gordon,(44.08),25.11.88,,TTO
200,41.0,2:58.13,United States,1h2,Beijing,,29.08.2015
201,,,Kyle Clemons,(45.4),27.12.90,,USA
202,,,Tony McQuay,(44.0),16.04.90,,USA
203,,,Bryshon Nellum,(44.38),01.05.89,,USA
204,,,Vernon Norwood,(44.45),10.04.92,,USA
205,42.0,2:58.16,Jamaica,2,Rio de Ja,eiro,20.08.2016
206,,,Peter Matthews,(45.5),13.11.89,,JAM
207,,,Nathon Allen,(44.0),28.10.95,,JAM
208,,,Fitzroy Dunkley,(44.82),20.05.93,,JAM
209,,,Javon Francis,(43.78),14.12.94,,JAM
210,43.0,2:58.19,Bahamas,1,Edmonton,,12.08.2001
211,,,Avard Moncur,(45.1),02.11.78,,BAH
212,,,Christopher Brown,(44.5),15.10.78,,BAH
213,,,Troy McIntosh,(44.42),29.03.73,,BAH
214,,,Timothy Munnigs,(44.13),22.06.66,,BAH
215,44.0,2:58.20,Trinidad & Tobago,2,Beijing,,30.08.2015
216,,,Renny Quow,(44.9),25.08.87,,TTO
217,,,Lalonde Gordon,(44.1),25.11.88,,TTO
218,,,Deon Lendore,(44.85),28.10.92,,TTO
219,,,Machel Cedenio,(44.47),12.09.95,,TTO
220,45.0,2:58.22,Great Britain & N.I.,1,Split,,01.09.1990
221,,,Paul Sanders,(45.85),11.01.62,,GBR
222,,,Kriss Akabusi,(44.48),28.11.58,,GBR
223,,,John Regis,(43.93),13.10.66,,GBR
224,,,Roger Black,(43.96),31.03.66,,GBR
225,46.0,2:58.23,United States,1h1,Göteborg,,12.08.1995
226,,,Marlon Ramsey,(44.6),11.09.74,,USA
227,,,Derek Mills,(44.0),09.07.72,,USA
228,,,Kevin Lyles,(44.41),23.07.73,,USA
229,,,Darnell Hall,(45.22),26.09.71,,USA
230,47.0,2:58.29,Jamaica,2h1,Göteborg,,12.08.1995
231,,,Michael McDonald,(45.1),17.03.75,,JAM
232,,,Davian Clarke,(43.8),30.04.76,,JAM
233,,,Dennis Blake,(44.80),06.09.70,,JAM
234,,,Danny McFarlane,(44.60),14.02.72,,JAM
235,47.0,2:58.29,Jamaica,1h1,Rio de Ja,eiro,19.08.2016
236,,,Rusheen McDonald,(45.8),17.08.92,,JAM
237,,,Peter Matthews,(44.4),13.11.89,,JAM
238,,,Nathon Allen,(43.52),28.10.95,,JAM
239,,,Javon Francis,(44.55),14.12.94,,JAM
240,49.0,2:58.33,Jamaica,2,Uniondale,,22.07.1998
241,,,Gregory Haughton,,10.11.73,,JAM
242,,,Michael McDonald,,17.03.75,,JAM
243,,,Michael Blackwood,,29.08.76,,JAM
244,,,Davian Clarke,,30.04.76,,JAM
245,49.0,2:58.33,Botswana,2h1,Tokyo,,06.08.2021
246,,,Isaac Makwala,(44.9),24.09.85,,BOT
247,,,Baboloki Thebe,(44.8),18.03.97,,BOT
248,,,Zibani Ngozi,(44.61),31.10.92,,BOT
249,,,Bayapo Ndori,(43.95),20.06.99,,BOT
250,51.0,2:58.34,Trinidad & Tobago,3rA,Nassau,,25.05.2014
251,,,Lalonde Gordon,(44.4),25.11.88,,TTO
252,,,Renny Quow,(44.5),25.08.87,,TTO
253,,,Machel Cedenio,(44.4),12.09.95,,TTO
254,,,Jarrin Solomon,(45.1),11.01.86,,TTO
255,52.0,2:58.38,United States,2h1,Rio de Ja,eiro,19.08.2016
256,,,Arman Hall,(45.3),14.02.94,,USA
257,,,Tony McQuay,(43.4),16.04.90,,USA
258,,,Kyle Clemons,(44.98),27.12.90,,USA
259,,,David Verburg,(44.59),14.05.91,,USA
260,53.0,2:58.39,Jamaica,2,Edmonton,,12.08.2001
261,,,Brandon Simpson,(45.71),06.09.81,,JAM
262,,,Christopher Williams,(44.50),15.03.72,,JAM
263,,,Gregory Haughton,(43.88),10.11.73,,JAM
264,,,Danny McFarlane,(44.30),14.02.72,,JAM
265,54.0,2:58.42,Jamaica,2s2,Atlanta,,02.08.1996
266,,,Michael McDonald,(44.54),17.03.75,,JAM
267,,,Dennis Blake,(44.75),06.09.70,,JAM
268,,,Gregory Haughton,(44.60),10.11.73,,JAM
269,,,Roxbert Martin,(44.53),05.11.69,,JAM
270,55.0,2:58.43,United States,1rA,Nassau,,03.05.2015
271,,,David Verburg,(44.91),14.05.91,,USA
272,,,Tony McQuay,(44.00),16.04.90,,USA
273,,,Jeremy Wariner,(44.80),31.01.84,,USA
274,,,LaShawn Merritt,(44.72),27.06.86,,USA
275,56.0,2:58.46,Poland,5,Tokyo,,07.08.2021
276,,,Dariusz Kowaluk,(45.0),16.04.96,,POL
277,,,Karol Zalewski,(43.6),07.08.93,,POL
278,,,Mateusz Rzezniczak,(45.44),23.07.98,,POL
279,,,Kajetan Duszynski,(44.31),12.05.95,,POL
280,57.0,2:58.49,Bahamas,3,Rio de Ja,eiro,20.08.2016
281,,,Alonzo Russell,(45.3),08.02.92,,BAH
282,,,Michael Mathieu,(45.1),24.06.84,,BAH
283,,,Steven Gardiner,(43.79),12.09.95,,BAH
284,,,Christopher Brown,(44.20),15.10.78,,BAH
285,58.0,2:58.51,Great Britain & N.I.,3,Beijing,,30.08.2015
286,,,Rabah Yousif,(45.1),11.12.85,,GBR
287,,,Delano Williams,(44.6),23.12.93,,GBR
288,,,Jarryd Dunn,(44.98),30.01.92,,GBR
289,,,Martyn Rooney,(43.97),03.04.87,,GBR
290,58.0,2:58.51,Jamaica,4,Beijing,,30.08.2015
291,,,Peter Matthews,(45.3),13.11.89,,JAM
292,,,Ricardo Chambers,(45.3),07.10.84,,JAM
293,,,Rusheen McDonald,(44.56),17.08.92,,JAM
294,,,Javon Francis,(43.52),14.12.94,,JAM
295,60.0,2:58.52,Belgium,4,Rio de Ja,eiro,20.08.2016
296,,,Julien Watrin,(46.0),27.06.92,,BEL
297,,,Jonathan Borlée,(44.1),22.02.88,,BEL
298,,,Dylan Borlée,(44.71),20.09.92,,BEL
299,,,Kévin Borlée,(43.67),22.02.88,,BEL
300,61.0,2:58.53,University of Florid,2r1,Gainesvil,e,16.04.2022
301,,,Jacory Patterson,(44.4),02.02.00,,USA
302,,,Ryan Willie,(44.5),24.06.02,,USA
303,,,Jacob Miley,(46.0),01.01.01,,USA
304,,,Champion Allison,(43.6),05.11.98,,USA
305,62.0,2:58.55,Poland,1h2,Tokyo,,06.08.2021
306,,,Dariusz Kowaluk,(45.3),16.04.96,,POL
307,,,Karol Zalewski,(43.7),07.08.93,,POL
308,,,Jakub Krzewina,(45.06),10.10.89,,POL
309,,,Kajetan Duszynski,(44.39),12.05.95,,POL
310,63.0,2:58.56,Brazil,2,Winnipeg,,30.07.1999
311,,,Claudinei Quirino da,,19.11.70,,BRA
312,,,Anderson Jorge dos S,,23.04.72,,BRA
313,,,Eronilde Nunes de Ar,,31.12.70,,BRA
314,,,Sanderlei Claro Parr,,07.10.74,,BRA
315,64.0,2:58.58,Jamaica,2,Eugene,,24.07.2022
316,,,Akeem Bloomfield,(45.86),10.11.97,,JAM
317,,,Nathon Allen,(43.95),28.10.95,,JAM
318,,,Jevaughn Powell,(44.79),19.11.00,,JAM
319,,,Christopher Taylor,(43.98),01.10.99,,JAM
320,65.0,2:58.60,Trinidad & Tobago,3h1,Tokyo,,06.08.2021
321,,,Deon Lendore,(44.8),28.10.92,,TTO
322,,,Jereem Richards,(45.0),13.01.94,,TTO
323,,,Machel Cedenio,(44.42),12.09.95,,TTO
324,,,Dwight St. Hillaire,(44.29),05.12.97,,TTO
325,66.0,2:58.61,United States,2,London,,13.08.2017
326,,,Wilbert London,(44.8),17.08.97,,USA
327,,,Gil Roberts,(44.2),15.03.89,,USA
328,,,Michael Cherry,(44.91),23.03.95,,USA
329,,,Fred Kerley,(44.75),07.05.95,,USA
330,67.0,2:58.65,United States,1,Montréal,,31.07.1976
331,,,Herman Frazier,(45.3),29.10.54,,USA
332,,,Benny Brown,(44.62),27.09.53,,USA
333,,,Fred Newhouse,(43.8),08.11.48,,USA
334,,,Maxie Parks,(45.00),09.07.51,,USA
335,68.0,2:58.67,Trinidad & Tobago,2h2,Beijing,,29.08.2015
336,,,Renny Quow,(45.9),25.08.87,,TTO
337,,,Jarrin Solomon,(44.5),11.01.86,,TTO
338,,,Deon Lendore,(44.56),28.10.92,,TTO
339,,,Lalonde Gordon,(43.82),25.11.88,,TTO
340,69.0,2:58.68,Great Britain & N.I.,1,Budapest,,23.08.1998
341,,,Mark Hylton,(45.42),24.09.76,,GBR
342,,,Jamie Baulch,(44.66),03.05.73,,GBR
343,,,Iwan Thomas,(44.21),05.01.74,,GBR
344,,,Mark Richardson,(44.39),26.07.72,,GBR
345,69.0,2:58.68,Nigeria,1,Sydney,,30.09.2000
346,,,Clement Chukwu,(45.18),07.07.73,,NGR
347,,,Jude Monye,(44.49),16.11.73,,NGR
348,,,Sunday Bada,(44.70),22.06.69,,NGR
349,,,Enefiok Udo-Obong,(44.31),22.05.82,,NGR
350,71.0,2:58.69,Jamaica,3h2,Beijing,,29.08.2015
351,,,Peter Matthews,(45.2),13.11.89,,JAM
352,,,Ricardo Chambers,(44.1),07.10.84,,JAM
353,,,Dane Hyatt,(44.94),22.01.84,,JAM
354,,,Javon Francis,(44.56),14.12.94,,JAM
355,72.0,2:58.71,United States -Blue,1,Philadelp,ia,29.04.2000
356,,,Milton Campbell,(45.3),15.05.76,,USA
357,,,Calvin Harrison,(44.8),20.01.74,,USA
358,,,Leonard Byrd,(44.6),17.03.75,,USA
359,,,Jerome Davis,(44.0),22.08.77,,USA
360,72.0,2:58.71,United States,1,Moskva,,16.08.2013
361,,,David Verburg,(45.0),14.05.91,,USA
362,,,Tony McQuay,(44.1),16.04.90,,USA
363,,,Arman Hall,(44.87),14.02.94,,USA
364,,,LaShawn Merritt,(44.77),27.06.86,,USA
365,74.0,2:58.72,United States,1h2,Stuttgart,,21.08.1993
366,,,Andrew Valmon,(45.1),01.01.65,,USA
367,,,Antonio Pettigrew,(44.0),03.11.67,,USA
368,,,Derek Mills,(44.65),09.07.72,,USA
369,,,Michael Johnson,(44.96),13.09.67,,USA
370,74.0,2:58.72,Belgium,3,Eugene,,24.07.2022
371,,,Dylan Borlée,(45.44),20.09.92,,BEL
372,,,Julien Watrin,(44.54),27.06.92,,BEL
373,,,Alexander Doom,(44.67),25.04.97,,BEL
374,,,Kévin Borlée,(44.07),22.02.88,,BEL
375,76.0,2:58.76,Jamaica,6,Tokyo,,07.08.2021
376,,,Demish Gaye,(45.2),20.01.93,,JAM
377,,,Christopher Taylor,(43.9),01.10.99,,JAM
378,,,Jaheel Hyde,(45.15),02.02.97,,JAM
379,,,Nathon Allen,(44.41),28.10.95,,JAM
380,77.0,2:58.78,Jamaica,2,Sydney,,30.09.2000
381,,,Michael Blackwood,(45.14),29.08.76,,JAM
382,,,Gregory Haughton,(44.29),10.11.73,,JAM
383,,,Christopher Williams,(44.73),15.03.72,,JAM
384,,,Danny McFarlane,(44.62),14.02.72,,JAM
385,77.0,2:58.78,Belgium,3,Ad-Dawhah,,06.10.2019
386,,,Jonathan Sacoor,(45.3),01.09.99,,BEL
387,,,Robin Vanderbemden,(44.5),10.02.94,,BEL
388,,,Dylan Borlée,(44.7),20.09.92,,BEL
389,,,Kévin Borlée,(44.2),22.02.88,,BEL
390,79.0,2:58.79,Great Britain & N.I.,1,Zürich,,17.08.2014
391,,,Conrad Williams,(44.8),20.03.82,,GBR
392,,,Matthew Hudson-Smith,(44.5),26.10.94,,GBR
393,,,Michael Bingham,(45.61),13.04.86,,GBR
394,,,Martyn Rooney,(43.93),03.04.87,,GBR
395,80.0,2:58.81,Great Britain & N.I.,3,Beijing,,23.08.2008
396,,,Andrew Steele,(45.69e),19.09.84,,GBR
397,,,Robert Tobin,(44.78e),20.12.83,,GBR
398,,,Michael Bingham,(44.61),13.04.86,,GBR
399,,,Martyn Rooney,(43.73),03.04.87,,GBR
400,80.0,2:58.81,Italy,7,Tokyo,,07.08.2021
401,,,Davide Re,(45.2),16.03.93,,ITA
402,,,Vladimir Aceti,(44.2),16.10.98,,ITA
403,,,Edoardo Scotti,(45.07),09.05.00,,ITA
404,,,Alessandro Sibilio,(44.25),27.04.99,,ITA
405,82.0,2:58.82,Great Britain & N.I.,4,Helsinki,,14.08.2005
406,,,Tim Benjamin,(45.0),02.05.82,,GBR
407,,,Martyn Rooney,(44.9),03.04.87,,GBR
408,,,Robert Tobin,(44.52),20.12.83,,GBR
409,,,Malacai Davis,(44.40),13.09.77,,GBR
410,82.0,2:58.82,United States,1h1,Daegu,,01.09.2011
411,,,Greg Nixon,(45.1e),12.09.81,,USA
412,,,Jamaal Torrence,(43.9e),20.07.83,,USA
413,,,Michael Berry,(43.95),10.12.91,,USA
414,,,LaShawn Merritt,(45.87),27.06.86,,USA
415,82.0,2:58.82,University of Georgi,1r1,Austin,,01.04.2023
416,,,Elija Godwin,(44.8),01.07.99,,USA
417,,,Matthew Boling,(43.7),20.06.00,,USA
418,,,Caleb Cavanaugh,(45.53),31.03.01,,USA
419,,,Will Sumner,(44.79),22.10.03,,USA
420,85.0,2:58.83,United States,1,Miramar,,11.07.2010
421,,,LeJerald Betters,(44.6),06.02.88,,USA
422,,,O'Neal Wilder,(45.5),09.08.89,,USA
423,,,Joey Hughes,(44.53),26.10.90,,USA
424,,,Tavaris Tate,(44.23),21.12.90,,USA
425,86.0,2:58.84,Jamaica,1s1,Sydney,,29.09.2000
426,,,Sanjay Ayre,(45.86),19.06.80,,JAM
427,,,Gregory Haughton,(44.37),10.11.73,,JAM
428,,,Danny McFarlane,(44.16),14.02.72,,JAM
429,,,Michael Blackwood,(44.45),29.08.76,,JAM
430,87.0,2:58.86,Great Britain & N.I.,2,Roma,,06.09.1987
431,,,Derek Redmond,(45.2),03.09.65,,GBR
432,,,Kriss Akabusi,(44.5),28.11.58,,GBR
433,,,Roger Black,(44.81),31.03.66,,GBR
434,,,Phil Brown,(44.34),06.01.62,,GBR
435,88.0,2:58.87,Bahamas,1h2,London,,09.08.2012
436,,,Ramon Miller,(45.4),17.02.87,,BAH
437,,,Demetrius Pinder,(44.2),13.02.89,,BAH
438,,,Michael Mathieu,(44.78),24.06.84,,BAH
439,,,Christopher Brown,(44.58),15.10.78,,BAH
440,88.0,2:58.87,United States,2h2,London,,09.08.2012
441,,,Manteo Mitchell,(45.9),06.07.87,,USA
442,,,Josh Mance,(45.0),21.03.92,,USA
443,,,Tony McQuay,(43.65),16.04.90,,USA
444,,,Bryshon Nellum,(44.37),01.05.89,,USA
445,90.0,2:58.88,Poland,2,Budapest,,23.08.1998
446,,,Piotr Rysiukiewicz,(45.89),14.07.74,,POL
447,,,Tomasz Czubak,(44.13),16.12.73,,POL
448,,,Piotr Haczek,(44.55),26.01.77,,POL
449,,,Robert Mackowiak,(44.31),13.05.70,,POL
450,90.0,2:58.88,University of Florid,1,Eugene,,10.06.2022
451,,,Jacory Patterson,,02.02.00,,USA
452,,,Ryan Willie,,24.06.02,,USA
453,,,Jacob Miley,(45.85),01.01.01,,USA
454,,,Champion Allison,(44.06),05.11.98,,USA
455,92.0,2:58.91,Poland,1,Sevilla,,29.08.1999
456,,,Tomasz Czubak,(45.0),16.12.73,,POL
457,,,Robert Mackowiak,(44.4),13.05.70,,POL
458,,,Jacek Bocian,(44.90),15.09.76,,POL
459,,,Piotr Haczek,(44.70),26.01.77,,POL
460,92.0,2:58.91,Bahamas,2rA,Nassau,,03.05.2015
461,,,Ramon Miller,(45.66),17.02.87,,BAH
462,,,Michael Mathieu,(44.50),24.06.84,,BAH
463,,,Steven Gardiner,(44.58),12.09.95,,BAH
464,,,Christopher Brown,(44.17),15.10.78,,BAH
465,92.0,2:58.91,Italy,4h1,Tokyo,,06.08.2021
466,,,Alessandro Sibilio,(45.3),27.04.99,,ITA
467,,,Vladimir Aceti,(44.5),16.10.98,,ITA
468,,,Edoardo Scotti,(44.51),09.05.00,,ITA
469,,,Davide Re,(44.55),16.03.93,,ITA
470,95.0,2:58.92,Jamaica,2,Philadelp,ia,29.04.2000
471,,,Davian Clarke,(45.0),30.04.76,,JAM
472,,,Danny McFarlane,(45.2),14.02.72,,JAM
473,,,Christopher Williams,(44.2),15.03.72,,JAM
474,,,Gregory Haughton,(44.5),10.11.73,,JAM
475,96.0,2:58.96,France,1,Saint-Den,s,31.08.2003
