,0,1,2,3,4,5,6
0,1,5.72,Denis Yurchenko,UKR,27.01.78,Donetsk,06.03.2010
1,2,5.7,Dmitriy Starodubtsev,RUS,03.01.86,Chelyabinsk,14.12.2013
