,0,1,2,3,4,5,6,7,8
0,1,44:20,Letesenbet Gidey,ETH,20.03.98,1,Nijmegen,,17.11.2019
1,2,44:29+,Letesenbet Gidey,ETH,20.03.98,1,Valencia,,24.10.2021
2,3,44:52+,Yalemzerf Yehualaw,ETH,03.08.99,2=,Valencia,,24.10.2021
3,3,44:52+,Sheila Chepkirui,KEN,27.12.90,2=,Valencia,,24.10.2021
4,5,45:24+,Yalemzerf Yehualaw,ETH,03.08.99,1,Larne,,29.08.2021
5,6,45:27+,Helen Obiri,KEN,13.12.89,1,Istanbul,,27.03.2022
6,6,45:27+,Yalemzerf Yehualaw,ETH,03.08.99,1,Larne,,30.08.2022
7,8,45:37+,Joyciline Jepkosgei,KEN,08.12.93,1,Praha,,01.04.2017
8,8,45:37+,Helen Obiri,KEN,13.12.89,1,Ra's Al Khaymah,,18.02.2023
9,10,45:40+,Violah Jepchumba,KEN,23.10.90,2,Praha,,01.04.2017
10,10,45:40+,Brigid Kosgei,KEN,20.02.94,1,Ra's Al Khaymah,,21.02.2020
11,12,45:41+,Ababel Yeshaneh,ETH,22.07.91,2,Ra's Al Khaymah,,21.02.2020
12,13,45:47+,Gotytom Gebreslase,ETH,15.01.95,1,Manama,,12.12.2021
13,14,45:50+,Helen Obiri,KEN,13.12.89,1,Ra's Al Khaymah,,19.02.2022
14,15,45:51+,Sheila Chepkirui,KEN,27.12.90,2=,Ra's Al Khaymah,,19.02.2022
15,15,45:51+,Girmawit Gebrzihair,ETH,21.11.01,2=,Ra's Al Khaymah,,19.02.2022
16,17,45:52+,Kalkidan Gezahegne,BRN,08.05.91,2,Manama,,12.12.2021
17,18,45:54+,Joan Melly Chelimo,KEN,10.11.90,1,Praha,,07.04.2018
18,19,45:55+,Sheila Chepkirui,KEN,27.12.90,,Berlin,,03.04.2022
19,20,45:57+,Fancy Chemutai,KEN,20.03.95,1=,Valencia,,22.10.2017
20,20,45:57+,Joyciline Jepkosgei,KEN,08.12.93,1=,Valencia,,22.10.2017
