,0,1,2,3,4,5,6,7,8
0,1,7.04,,Remona Burchell,JAM,15.09.91,1,Kingston,25.02.2023
1,2,7.05,,Tia Clayton,JAM,17.08.04,2,Kingston,25.02.2023
2,3,7.16,,Jodean Williams,JAM,11.11.93,3,Kingston,25.02.2023
3,4,7.17,3.5,Janice Josephs,RSA,31.03.82,1,Parow,20.12.2002
4,5,7.19,4.1,Sam Geddes,AUS,04.06.97,1,Adelaide,14.01.2023
5,5,7.19,,Kesheika Cameron,JAM,22.10.98,4,Kingston,25.02.2023
