,0,1,2,3,4,5,6,7,8
0,1,19.6y,>+2.0,Sidney Garton,USA,39,1,Monroe,02.05.1959
1,2,19.9y,,Charles Parker,USA,01.07.26,1,Laredo,11.03.1950
2,2,19.9y,+3.6,Ray Norton,USA,22.09.37,1,Sanger,07.06.1958
3,2,19.9y,+4.3,Ralph Alspaugh,USA,35,1,Houston,13.05.1961
4,2,19.9y,,Henry Carr,USA,27.11.42,1,Tempe,18.05.1961
5,2,19.9y,+4.1,Adolph Plummer,USA,03.01.38,1,Abilene,14.04.1962
6,7,20.0y,,David Sime,USA,25.07.36,1h,Durham,11.05.1956
7,7,20.0y,,Henry Carr,USA,27.11.42,1,Tempe,05.05.1962
8,7,20.0y,+2.7,Robert Hayes,USA,20.12.42,1,Coral Gables,01.01.1964
9,7,20.0,,Jim Green,USA,28.09.47,1h,Mansfield,15.04.1967
