,0,1,2,3,4,5,6,7,8
0,1,9.0,±0.0,Ivory Crockett,USA,24.08.49,1,Knoxville,11.05.1974
1,2,9.1,,Robert Hayes,USA,20.12.42,1,Orangeburg,18.04.1964
2,2,9.1,,Robert Hayes,USA,20.12.42,1,Nashville,02.05.1964
3,2,9.1,+0.5,Harry Jerome,CAN,30.09.40,1,Edmonton,15.07.1966
4,2,9.1,+0.84,Jim Hines,USA,10.09.46,1,Houston,13.05.1967
5,2,9.1,+0.1,John Carlos,USA,05.06.45,1,Fresno,10.05.1969
6,2,9.1,+1.7,Willie McGee,USA,04.05.50,1s2,Houston,08.05.1970
7,2,9.1,+2.0,Steve Williams,USA,13.11.53,1,Fresno,12.05.1973
8,2,9.1,,Steve Williams,USA,13.11.53,1,Houston,07.06.1975
9,10,9.2,,Robert Hayes,USA,20.12.42,1,Miami,17.02.1962
10,10,9.2,-2.0,Robert Hayes,USA,20.12.42,1,Coral Gables,17.02.1962
11,10,9.2,+1.39,Harry Jerome,CAN,30.09.40,1,Vancouver,25.08.1962
12,10,9.2,+1.0,Harry Jerome,CAN,30.09.40,1,Toronto,03.09.1962
13,10,9.2,,Edwin Roberts,TTO,12.09.41,2,Orangeburg,18.04.1964
14,10,9.2,,Darel Newman,USA,06.08.43,1h,Fresno,09.05.1964
15,10,9.2,+1.4,Robert Lay,AUS,20.03.44,1,Sydney,10.03.1965
16,10,9.2,,Richard Stebbins,USA,14.06.45,1,Baton Rouge,10.04.1965
17,10,9.2,,Paul Nash,RSA,20.01.47,1,Cape Town,25.03.1967
18,10,9.2,,Craig Wallace,USA,01.02.46,1,Knoxville,18.05.1968
19,10,9.2,,Earl Harris,USA,20.07.48,1,Stillwater,22.04.1969
20,10,9.2,+1.4,Mike Goodrich,USA,17.05.48,1h3,Des Moines,25.04.1969
21,10,9.2,+1.0,John Carlos,USA,05.06.45,1,Walnut,26.04.1969
22,10,9.2,+0.9,Andy Hopkins,USA,19.10.49,1,Houston,30.05.1969
