,0,1,2,3,4,5,6,7,8
0,1,9.07+,-0.5,Asafa Powell,JAM,23.11.82,1,Ostrava,27.05.2010
1,2,9.09+,+1.2,Asafa Powell,JAM,23.11.82,1h2,Ostrava,27.05.2010
2,3,9.10+,-0.4,Justin Gatlin,USA,10.02.82,1,Ostrava,17.06.2014
3,4,9.14+,-0.2,Usain Bolt,JAM,21.08.86,1rA,Ostrava,31.05.2011
4,5,9.19+,-0.2,Steve Mullings,JAM,29.11.82,2rA,Ostrava,31.05.2011
5,6,9.21A,+1.5,Charles Greene,USA,21.03.45,1,Provo,16.06.1967
6,7,9.23A,+1.5,Charles Greene,USA,21.03.45,1h4,Provo,15.06.1967
7,7,9.23+,-0.4,Usain Bolt,JAM,21.08.86,1,Ostrava,20.05.2016
8,9,9.26+,-0.4,Asafa Powell,JAM,23.11.82,1,Ostrava,26.05.2015
9,10,9.28+,-1.1,Mike Rodgers,USA,24.04.85,1rA,Ostrava,20.06.2019
10,10,9.28+,-1.1,Xie Zhenye,CHN,17.08.93,2rA,Ostrava,20.06.2019
11,12,9.29+,-0.2,Kim Collins,SKN,05.04.76,3rA,Ostrava,31.05.2011
12,12,9.29+,-0.8,Usain Bolt,JAM,21.08.86,1rA,Ostrava,25.05.2012
13,12,9.29+,-0.4,Mike Rodgers,USA,24.04.85,2,Ostrava,17.06.2014
14,15,9.30,+0.9,Houston McTear,USA,12.02.57,1h,Winter Park,09.05.1975
15,15,9.30,+1.6,Linford Christie,GBR,02.04.60,1,Edinburgh,08.07.1994
16,15,9.30+,-0.2,Daniel Bailey,ANT,09.09.86,4rA,Ostrava,31.05.2011
17,15,9.30+,-1.1,Andre De Grasse,CAN,10.11.94,3rA,Ostrava,20.06.2019
18,19,9.31+,-1.1,Akani Simbine,RSA,21.09.93,4rA,Ostrava,20.06.2019
19,20,9.32A,+1.5,Lennox Miller,JAM,08.10.46,2,Provo,16.06.1967
20,21,9.33A,±0.0,Clifford Outlin,USA,17.10.53,1s3,Provo,06.06.1975
21,21,9.33,+1.6,Johnny Jones,USA,04.04.58,1,Austin,19.03.1977
22,21,9.33,+1.2,Jon Drummond,USA,09.09.68,1,Philadelphia,30.04.1994
23,24,9.34,+1.9,Reggie Jones,USA,30.12.53,1s3,Austin,07.06.1974
24,24,9.34+,-0.4,Kim Collins,SKN,05.04.76,3,Ostrava,17.06.2014
25,24,9.34+,-0.4,Isiah Young,USA,05.01.90,2,Forbach,26.05.2015
26,27,9.35,,Robert Hayes,USA,20.12.42,1,Walnut,22.06.1962
27,27,9.35,,Bill Collins,USA,20.11.50,1,Austin,02.05.1974
