,0,1,2,3,4,5,6
0,1,8528,Aleksandr Pogorelov,RUS,10.01.80,Berlin,20.08.2009
1,2,8478,Stefan Schmid,GER,06.05.70,Vaterstetten,01.09.1996
2,3,8332,Larbi Bouraada,ALG,10.05.88,Ratingen,15.06.2012
3,4,8328,Aleksandr Pogorelov,RUS,10.01.80,Beijing,22.08.2008
4,5,8313,Aleksandr Pogorelov,RUS,10.01.80,Szczecin,28.06.2009
5,6,8146,Aleksandr Pogorelov,RUS,10.01.80,Talence,20.09.2009
6,7,8095,Aleksandr Pogorelov,RUS,10.01.80,Talence,14.09.2008
