,0,1,2,3,4,5,6,7
0,1,52.7,Natalya Antyukh,RUS,26.06.81,,London,08.08.2012
1,2,53.33,Natalya Antyukh,RUS,26.06.81,s1,London,06.08.2012
2,3,53.38,Jiang Limei,CHN,70,,Shanghai,22.10.1997
3,4,53.9,Natalya Antyukh,RUS,26.06.81,h2,London,05.08.2012
4,5,54.47,Guo Yue,CHN,23.01.69,,Beijing,09.09.1993
5,6,54.54,Peng Yinghua,CHN,21.02.79,,Shanghai,22.10.1997
6,7,54.63,Hanna Titimets,UKR,05.03.89,s2,Moskva,13.08.2013
7,8,54.64,Hanna Titimets,UKR,05.03.89,,Kazan,09.07.2013
8,9,54.72,Hanna Titimets,UKR,05.03.89,,Moskva,15.08.2013
9,10,54.74,Han Qing,CHN,04.03.70,,Hiroshima,14.10.1994
10,11,54.84,Hanna Titimets,UKR,05.03.89,,Zhukovskiy,30.06.2013
11,12,54.87,Jiang Limei,CHN,70,h3,Shanghai,22.10.1997
12,13,54.95,Natalya Antyukh,RUS,26.06.81,,Birmingham,26.08.2012
