,0,1,2,3,4,5,6,7
0,1,65:48+,Liliya Shobukhova,RUS,13.11.77,Chicago,,09.10.2011
1,2,66:21+,Liliya Shobukhova,RUS,13.11.77,Chicago,,10.10.2010
2,3,66:34+,Aliaksandra Duliba,BLR,09.01.88,Boston,,21.04.2014
3,4,66:43+,Olesya Syreva,RUS,25.11.83,New York,City,20.03.2011
4,5,66:56+,Mariya Konovalova,RUS,14.08.74,Chicago,,10.10.2010
5,6,67:01+,Mariya Konovalova,RUS,14.08.74,London,,17.04.2011
6,6,67:01+,Liliya Shobukhova,RUS,13.11.77,London,,17.04.2011
7,8,67:02+,Yolanda Caballero,COL,19.03.82,Marugame,,02.02.2014
8,9,67:17+,Liliya Shobukhova,RUS,13.11.77,London,,25.04.2010
9,10,67:33+,Mariya Konovalova,RUS,14.08.74,Chicago,,13.10.2013
