,0,1,2,3,4,5,6,7,8
0,1,12.5,0.1,Brianna McNeal,USA,18.08.91,h4,Eugene,19.06.2021
1,2,12.51,0.8,Brianna McNeal,USA,18.08.91,,Eugene,20.06.2021
2,3,12.54,0.3,Josephine Onyia,ESP,15.07.86,,Stuttgart,13.09.2008
3,4,12.56,1.2,Brianna McNeal,USA,18.08.91,s1,Eugene,20.06.2021
4,5,12.58,0.6,Nevin Yanit,TUR,16.02.86,s3,London,07.08.2012
5,5,12.58,-0.2,Nevin Yanit,TUR,16.02.86,,London,07.08.2012
6,7,12.61,-0.2,Nevin Yanit,TUR,16.02.86,,Eskisehir,22.07.2012
7,8,12.62,-0.2,Josephine Onyia,ESP,15.07.86,,Zürich,29.08.2008
8,9,12.65,0.4,Josephine Onyia,ESP,15.07.86,,Gateshead,31.08.2008
9,9,12.65,-0.6,Josephine Onyia,ESP,15.07.86,rA,Lausanne,02.09.2008
10,11,12.68,1.4,Damu Cherry,USA,29.11.77,s1,Palo Alto,22.06.2003
