,0,1,2,3,4,5,6,7,8
96,95,22.25A,2.6,Juliet Cuthbert,JAM,09.04.64,1s2,San José,26.06.1987
97,95,22.25,2.3,Gwen Torrence,USA,12.06.65,2s1,Göteborg,10.08.1995
98,95,22.25,5.1,Melinda Gainsford-Taylor,AUS,01.10.71,1,Budapest,26.07.1997
99,95,22.25,3.8,Peta-Gaye Dowdie,JAM,18.01.77,1,Baton Rouge,17.04.1999
100,95,22.25,5.6,Bianca Knight,USA,02.01.89,5,Eugene,06.07.2008
101,10,22.26,4.2,Melinda Gainsford-Taylor,AUS,01.10.71,1,Sydney,22.02.1992
102,10,22.26,3.8,Cydonie Mothersill,CAY,19.03.78,1,Nassau,11.07.2005
103,10,22.26,2.1,Allyson Felix,USA,18.11.85,2,Walnut,09.05.2021
104,10,22.27,2.7,Inger Miller,USA,12.06.72,1s1,Indianapolis,15.06.1997
105,10,22.27,3.4,Kimberlyn Duncan,USA,02.08.91,1,Athens GA,15.05.2011
106,10,22.27,4.1,Felicia Brown,USA,27.10.93,1h2,Jacksonville,28.05.2016
107,10,22.27,6.3,Anavia Battle,USA,28.03.99,1rA,Columbus,01.05.2021
108,10,22.27,2.1,Lynna Irby-Jackson,USA,06.12.98,3,Walnut,09.05.2021
109,11,22.28,5.2,Anavia Battle,USA,28.03.99,1,Minneapolis,15.05.2022
110,11,22.29,2.1,Merlene Ottey,JAM,10.05.60,1,Roma,08.06.1995
111,11,22.29,3.0,Beverly McDonald,JAM,15.02.70,2,Padova,07.06.1998
112,11,22.29,2.2,Veronica Campbell-Brown,JAM,16.05.82,2,London,22.07.2005
113,11,22.29,4.6,Kamaria Brown,USA,21.12.92,1h1,Eugene,11.06.2015
114,11,22.29,2.3,Jenna Prandini,USA,20.11.92,1,Miramar,10.04.2021
115,11,22.30,2.7,Chandra Cheeseborough,USA,10.01.59,2,Walnut,24.04.1983
116,11,22.30,3.6,Beverly McDonald,JAM,15.02.70,1,Maracaibo,19.08.1998
117,11,22.30,2.2,LaTasha Colander,USA,23.08.76,3,London,22.07.2005
118,11,22.30,3.1,Shalonda Solomon,USA,19.12.85,1,Greensboro,27.05.2006
119,11,22.30,3.4,Jeneba Tarmoh,USA,27.09.89,1s1,Eugene,29.06.2012
120,11,22.30,2.1,Veronica Campbell-Brown,JAM,16.05.82,1,Clermont,07.06.2014
121,11,22.30,2.7,Brittany Brown,USA,18.04.95,1,University Park,14.05.2017
122,11,22.30,3.8,Deanna Hill,USA,13.04.96,1q3,Austin,27.05.2017
123,11,22.30,2.6,Favour Ofili,NGR,31.12.02,1r1,Baton Rouge,17.04.2021
124,11,22.30,2.1,Jenna Prandini,USA,20.11.92,4,Walnut,09.05.2021
125,11,22.30,3.6,Lanae-Tava Thomas,USA,28.01.01,1r2,Gainesville,14.04.2023
126,12,22.31,2.1,Florence Griffith-Joyner,USA,21.12.59,1s1,Los Angeles,22.06.1984
127,12,22.31,3.0,Marion Jones,USA,12.10.75,1h1,Eugene,26.06.1999
128,12,22.31,2.7,Allyson Felix,USA,18.11.85,1s2,Eugene,28.06.2009
129,12,22.31,3.2,Murielle Ahouré,CIV,23.08.87,2r2,Baton Rouge,23.04.2011
130,12,22.31,2.2,Kimberlyn Duncan,USA,02.08.91,1h2,Des Moines,22.06.2013
131,12,22.31,2.1,Deajah Stevens,USA,19.05.95,1h2,Austin,26.05.2017
132,12,22.31,3.1,Natalliah Whyte,JAM,09.08.97,3r2,Montverde,04.06.2022
133,12,22.31,5.0,Adaejah Hodge,IVB,13.03.06,1r1,Lubbock,29.04.2023
134,13,22.32,4.7,Dannette Young,USA,06.10.64,1,Edinburgh,02.07.1993
135,13,22.33A,2.6,Gwen Torrence,USA,12.06.65,2s2,San José,26.06.1987
136,13,22.33,3.7,Alice Brown,USA,20.09.60,3s1,Indianapolis,23.07.1988
137,13,22.33,3.1,Mary Onyali,NGR,03.02.68,3,Lausanne,06.07.1994
138,13,22.33,2.1,Muna Lee,USA,30.10.81,1,Baton Rouge,20.04.2002
139,13,22.33,3.4,Tianna Bartoletta,USA,30.08.85,2s1,Eugene,29.06.2012
