,0,1,2,3,4,5,6,7,8
0,1,50:42,Rosemary Wanjiru,KEN,21.09.94,1,Washington,DC,07.04.2019
1,2,50:47,Gotytom Gebreslase,ETH,15.01.95,2,Washington,DC,07.04.2019
2,3,51:38,Margaret Muriuki,KEN,21.03.86,3,Washington,DC,07.04.2019
3,4,51:57,Hiwot Ayalew,ETH,06.03.90,4,Washington,DC,07.04.2019
4,5,52:08,Vicoty Chepngeno,KEN,12.11.93,5,Washington,DC,07.04.2019
5,6,52:18,Emma Bates,USA,08.07.92,6,Washington,DC,07.04.2019
6,7,52:29,Hiwot Gebrekidan,ETH,11.05.95,7,Washington,DC,07.04.2019
7,8,52:58,Stephanie Twell,GBR,17.08.89,8,Washington,DC,07.04.2019
