,0,1,2,3,4,5,6,7,8
0,1,19.7A,,James Sanford,USA,27.12.57,1,El Paso,19.04.1980
1,1,19.7A,+0.2,Robson Caetano da Silva,BRA,04.09.64,1,Bogotá,13.08.1989
2,1,19.7A,-1.4,Isaac Makwala,BOT,24.09.85,1,Germiston,15.03.2014
3,4,19.8,+1.3,Donald Quarrie,JAM,25.02.51,1,Eugene,07.06.1975
4,4,19.8,+1.3,Steve Williams,USA,13.11.53,2,Eugene,07.06.1975
5,4,19.8,+1.6,James Mallard,USA,29.11.57,1,Tuscaloosa,13.05.1979
6,4,19.8A,+0.8,Pietro Mennea,ITA,28.06.52,1r1,Ciudad de México,03.09.1979
7,8,19.9y,+0.1,Tommie Smith,USA,12.06.44,1,Sacramento,11.06.1966
8,8,19.9,±0.0,Steve Williams,USA,13.11.53,1,Kingston,17.05.1975
9,8,19.9,+1.4,Steve Williams,USA,13.11.53,1,Gainesville,17.04.1976
10,8,19.9,-0.8,Steve Williams,USA,13.11.53,1,Atlanta,22.04.1976
11,8,19.9,+1.6,Mel Lattany,USA,10.08.59,2,Tuscaloosa,13.05.1979
12,8,19.9,,Davidson Ezinwa,NGR,22.11.71,1,Bauchi,18.03.1989
13,8,19.9,-0.5,Kevin Braunskill,USA,31.03.69,1,Tucson,05.05.1990
14,8,19.9,±0.0,Reynier Mena,CUB,21.11.96,1,Camagüey,17.02.2018
15,16,20.0y,+1.8,Tommie Smith,USA,12.06.44,1,Sacramento,10.06.1967
16,16,20.0A,+0.4,John Carlos,USA,05.06.45,1,South Lake Tahoe,12.09.1969
17,16,20.0,+1.9,Larry Black,USA,20.07.51,1s1,Billings,02.06.1972
18,16,20.0,±0.0,Larry Black,USA,20.07.51,1,Billings,02.06.1972
19,16,20.0,+1.2,Steve Williams,USA,13.11.53,1h1,Knoxville,08.05.1976
20,16,20.0,-0.2,Clancy Edwards,USA,09.08.55,1,Tucson,04.03.1978
21,16,20.0,+1.9,LaMonte King,USA,18.12.59,1,San José,12.05.1979
22,16,20.0,-0.8,Mike Conley,USA,05.10.62,1h3,Austin,11.05.1984
23,16,20.0A,±0.0,Frank Fredericks,NAM,02.10.67,1,Windhoek,27.07.1991
24,16,20.0A,+0.6,Joseph Gikonyo,KEN,19.02.66,1,Nairobi,27.07.1991
25,16,20.0A,+1.4,Ramon Clay,USA,29.06.75,1,Pietersburg,11.03.1998
26,16,20.0,±0.0,Uchenna Emedolu,NGR,17.09.76,1,Abuja,05.05.2007
27,16,20.0A,-1.4,Danie Van Blerk,RSA,11.11.91,2,Germiston,15.03.2014
28,29,20.1y,+0.5,Henry Carr,USA,27.11.42,1,Tempe,04.04.1964
29,29,20.1y,+1.8,Willie Turner,USA,14.10.48,2,Sacramento,10.06.1967
30,29,20.1Ay,+1.5,Tommie Smith,USA,12.06.44,1h1,Provo,15.06.1967
31,29,20.1Ay,+0.8,Tommie Smith,USA,12.06.44,1s1,Provo,17.06.1967
32,29,20.1y,±0.0,Michael Fray,JAM,23.09.47,1,Mesa,23.03.1968
33,29,20.1,-1.6,Paul Nash,RSA,20.01.47,1,Zürich,02.07.1968
34,29,20.1A,,Clyde Glosson,USA,22.01.47,1r1,Echo Summit,31.08.1968
35,29,20.1A,,John Carlos,USA,05.06.45,1r2,Echo Summit,31.08.1968
36,29,20.1y,+1.0,John Carlos,USA,05.06.45,1,Knoxville,21.06.1969
37,29,20.1y,-0.2,John Carlos,USA,05.06.45,1,Miami,29.06.1969
38,29,20.1y,+0.9,Willie Deckard,USA,03.01.51,1,Westwood,08.05.1971
39,29,20.1,,Marshall Dill,USA,09.08.52,1,Windsor,01.07.1971
40,29,20.1y,+1.6,Donald Quarrie,JAM,25.02.51,1h1,Eugene,18.05.1973
41,29,20.1y,,Carl Lawson,JAM,27.10.47,1h1,Moscow,18.05.1973
42,29,20.1#,+1.9,Donald Quarrie,JAM,25.02.51,1,Bakersfield,18.05.1974
43,29,20.1y,+0.7,Donald Quarrie,JAM,25.02.51,1,Modesto,25.05.1974
44,29,20.1,+0.2,Silvio Leonard,CUB,20.09.55,1,Ostrava,05.06.1975
45,29,20.1,±0.0,Pietro Mennea,ITA,28.06.52,1,Roma,26.06.1975
46,29,20.1,,Donald Quarrie,JAM,25.02.51,1,Milano,02.07.1975
47,29,20.1,,Steve Williams,USA,13.11.53,2,Milano,02.07.1975
48,29,20.1,,Steve Williams,USA,13.11.53,1,Viareggio,06.08.1975
49,29,20.1y,+1.4,Harvey Glance,USA,28.03.57,1,Auburn,17.04.1976
50,29,20.1,+0.2,Steve Williams,USA,13.11.53,1,Knoxville,08.05.1976
51,29,20.1,,Pietro Mennea,ITA,28.06.52,1,Pisa,14.09.1976
52,29,20.1,+0.8,Donald Quarrie,JAM,25.02.51,1,Oslo,28.06.1977
53,29,20.1,,Harvey Glance,USA,28.03.57,3,Tuscaloosa,13.05.1979
54,29,20.1,+0.6,Pietro Mennea,ITA,28.06.52,1,Lisboa,02.06.1979
55,29,20.1A,,Mike Roberson,USA,25.03.56,1r9,Ciudad de México,03.09.1979
56,29,20.1A,,Wessel Oosthuizen,RSA,23.02.61,1,Germiston,29.03.1983
57,29,20.1,+1.4,Albert Robinson,USA,28.11.64,1,Bloomington,12.05.1984
58,29,20.1,+1.2,Lorenzo Daniel,USA,23.03.66,1,Starkville,20.04.1985
59,29,20.1,+0.5,Carl Lewis,USA,01.07.61,1,San José,31.05.1986
60,29,20.1,+2.0,Dwayne Evans,USA,13.10.58,1,Walnut,31.05.1987
61,29,20.1,,Thomas Jefferson,USA,08.06.62,1,Port of Spain,07.05.1988
62,29,20.1,,Dazel Jules,TTO,10.08.67,2,Port of Spain,07.05.1988
63,29,20.1A,,Kennedy Ondiek,KEN,12.12.66,1,Nairobi,23.12.1989
64,29,20.1,-2.0,John Regis,GBR,13.10.66,1,Nicosia,30.05.1990
65,29,20.1,+1.4,Sidnei Telles de Souza,BRA,26.07.66,1,São Paulo,21.03.1993
66,29,20.1,+0.4,Sebastián Keitel,CHI,14.02.73,1,Valencia,23.11.1994
67,29,20.1,-0.2,Tod Long,USA,18.12.70,1h1,Raleigh,29.03.1996
68,29,20.1A,+0.5,Alwyn Myburgh,RSA,13.10.80,1,Secunda,25.01.2008
69,29,20.1,±0.0,Thuso Mpuang,RSA,01.03.84,1,Johannesburg,28.04.2012
70,71,20.2y,,Henry Carr,USA,27.11.42,1,Tempe,23.03.1963
71,71,20.2y,,Tommie Smith,USA,12.06.44,1,San José,21.05.1966
72,71,20.2y,,John Carlos,USA,05.06.45,1,Commerce,11.03.1967
73,71,20.2y,,Jim Hines,USA,10.09.46,1,Sioux Falls,10.06.1967
74,71,20.2,,Tommie Smith,USA,12.06.44,1,Los Angeles,09.07.1967
75,71,20.2A,,Paul Nash,RSA,20.01.47,1,Sasolburg,23.03.1968
76,71,20.2y,,Jim Hines,USA,10.09.46,1,San Diego,01.06.1968
