,0,1,2,3,4,5,6,7
0,1,2:30.94,Maria Mutola,MOZ,27.10.72,1,Stockholm,25.02.1999
1,2,2:31.23,Maria Mutola,MOZ,27.10.72,1,Stockholm,25.02.1996
2,3,2:31.93,Laura Muir,GBR,09.05.93,1,Birmingham,18.02.2017
3,4,2:32.08,Maria Mutola,MOZ,27.10.72,1,Birmingham,10.02.1996
4,5,2:32.16,Yuliya Chizhenko,RUS,30.08.79,1r2,Moskva,25.01.2006
5,6,2:32.21,Oksana Zbrozhek,RUS,12.01.78,1r2,Moskva,28.01.2007
6,7,2:32.40,Yelena Soboleva,RUS,03.10.82,2r2,Moskva,25.01.2006
7,8,2:32.91,Yelena Kanales,RUS,07.02.76,3r2,Moskva,25.01.2006
8,9,2:32.96,Kelly Holmes,GBR,19.04.70,1,Birmingham,20.02.2004
9,10,2:33.06,Genzebe Dibaba,ETH,08.02.91,1,Madrid,24.02.2017
10,11,2:33.47,Laura Muir,GBR,09.05.93,1,Glasgow,15.02.2020
11,12,2:33.75,Lucia Stafford,CAN,17.08.98,1r1,Boston,28.01.2023
12,13,2:33.93,Inna Yevseyeva,UKR,14.08.64,1,Moskva,07.02.1992
13,14,2:34.19,Jennifer Toomey,USA,19.12.71,2,Birmingham,20.02.2004
14,15,2:34.30,Anna Alminova,RUS,17.01.85,1r2,Moskva,01.02.2009
15,16,2:34.53,Laura Muir,GBR,09.05.93,1,Birmingham,25.02.2023
16,17,2:34.56,Mariya Savinova,RUS,13.08.85,2r2,Moskva,01.02.2009
17,18,2:34.61,Maria Mutola,MOZ,27.10.72,1,Liévin,23.02.2003
18,19,2:34.67,Lilia Nurutdinova,RUS,15.12.63,2,Moskva,01.02.1992
19,20,2:34.68,Olga Raspopova,RUS,27.12.78,1r2,Moskva,01.02.2004
20,21,2:34.71,Ajee' Wilson,USA,08.05.94,1,New York City,24.02.2019
21,22,2:34.76,Joanne Fenn,GBR,19.10.74,3,Birmingham,20.02.2004
22,22,2:34.76,Tatyana Petlyuk,UKR,22.02.82,2r2,Moskva,28.01.2007
23,24,2:34.8,Brigitte Kraus,FRG,12.08.56,1,Dortmund,19.02.1978
24,25,2:34.84,Lyubov Kremlyova,RUS,21.12.61,1,Liévin,13.02.1993
25,26,2:35.21,Yelena Arzhakova,RUS,08.09.89,1rB,Moskva,06.02.2011
26,27,2:35.29,Regina Jacobs,USA,28.08.63,1,Boston,06.02.2000
27,28,2:35.34,Larisa Chzhao,RUS,04.02.71,1r2,Yekaterinburg,07.01.2005
28,29,2:35.35,Sigrun Grau,GER,07.11.65,1,Berlin,29.01.1992
29,29,2:35.35,Claudia Mihaela Bobocea,ROU,11.06.92,2,Birmingham,25.02.2023
30,31,2:35.39,Kelly Holmes,GBR,19.04.70,1,Birmingham,18.02.2005
31,32,2:35.40,Hanna Green,USA,16.10.94,2,New York City,24.02.2019
32,33,2:35.46,Inna Yevseyeva,UKR,14.08.64,2,Liévin,13.02.1993
33,34,2:35.5,Laima Baikauskaité,LTU,10.06.56,1,Vilnius,31.01.1988
34,34,2:35.50,Oksana Zbrozhek,RUS,12.01.78,3r2,Moskva,01.02.2009
35,36,2:35.6,Maria Mutola,MOZ,27.10.72,1,Liévin,13.02.2000
36,37,2:35.62,Ce'aira Brown,USA,04.11.93,3,New York City,24.02.2019
37,38,2:35.66,Maria Mutola,MOZ,27.10.72,1,Stuttgart,07.02.1999
38,39,2:35.67,Tatyana Petlyuk,UKR,22.02.82,4r2,Moskva,25.01.2006
39,40,2:35.69,Sofia Ennaoui,POL,30.08.95,3,Birmingham,25.02.2023
40,41,2:35.71,Irina Vashentseva,RUS,30.09.80,2r2,Moskva,01.02.2004
41,42,2:35.80,Mary Cain,USA,03.05.96,1,Boston,08.02.2014
42,43,2:35.91,Gulnara Galkina,RUS,09.07.78,3r2,Moskva,01.02.2004
43,44,2:35.92,Svetlana Cherkasova,RUS,20.05.78,5r2,Moskva,25.01.2006
44,45,2:35.97,Ajee' Wilson,USA,08.05.94,1,New York City,28.01.2023
