,0,1,2,3,4,5,6,7
0,1,7:53.17,Brahim Boulami,MAR,20.04.72,,Zürich,16.08.2002
1,2,8:14.70,Moussa Omar Obaid,QAT,18.04.85,,Bruxelles,25.08.2006
2,3,8:15.04,Nordine Gezzar,FRA,17.02.80,,Strasbourg,19.06.2006
3,4,8:17.74,Ildar Minshin,RUS,05.02.85,,Cheboksary,21.07.2011
4,5,8:19.15,José Luis Blanco,ESP,03.06.75,,Barcelona,01.08.2010
5,6,8:21.84,Ildar Minshin,RUS,05.02.85,,Zhukovskiy,03.07.2011
6,7,8:23.07,Ildar Minshin,RUS,05.02.85,,Moskva,11.06.2012
7,8,8:23.18,Ildar Minshin,RUS,05.02.85,,Zhukovskiy,26.06.2010
8,9,8:23.53,Moussa Omar Obaid,QAT,18.04.85,,Linz,22.08.2006
9,10,8:24.10,Ildar Minshin,RUS,05.02.85,,Saransk,12.07.2010
10,11,8:24.55,Ildar Minshin,RUS,05.02.85,,Moskva,29.06.2010
11,12,8:24.64,Simon Vroemen,NED,11.05.69,,Leiria,22.06.2008
12,13,8:24.87,Ildar Minshin,RUS,05.02.85,,Barcelona,01.08.2010
13,14,8:25.84,Ildar Minshin,RUS,05.02.85,r2,Cheboksary,21.06.2016
14,15,8:26.12,Simon Vroemen,NED,11.05.69,,Amsterdam,06.07.2008
15,16,8:26.20,Ildar Minshin,RUS,05.02.85,,Sochi,26.05.2016
16,17,8:26.29,José Luis Blanco,ESP,03.06.75,,Zürich,19.08.2010
17,18,8:28.09,Abdelgafour El Asri,MAR,20.06.79,,Castellón,07.06.2008
18,19,8:29.58,Ildar Minshin,RUS,05.02.85,,Cheboksary,03.07.2012
