,0,1,2,3,4,5,6,7
0,1,8:21.49,Craig Nowak,USA,20.04.94,1rA,Richmond,16.04.2021
1,2,8:23.14,Ahmed Jaziri,TUN,16.12.97,2rA,Richmond,16.04.2021
2,3,8:24.9,Greg Duhaime,CAN,11.08.53,1,Burnaby,09.06.1984
3,4,8:25.96,Brian Barraza,USA,16.05.95,3rA,Richmond,16.04.2021
