,0,1,2,3,4,5,6
0,1,68.92,Anthony Washington,USA,16.01.66,La Jolla,06.06.1998
1,2,68.67,John Godina,USA,31.05.72,La Jolla,06.06.1998
2,3,68.44,John Powell,USA,25.06.47,Klagshamn,11.09.1987
3,4,68.42,John Powell,USA,25.06.47,Klagshamn,11.09.1987
4,5,68.24,John Powell,USA,25.06.47,Klagshamn,11.09.1987
5,6,68.1,Andy Bloom,USA,11.08.73,La Jolla,25.03.2000
6,7,68.03,Andy Bloom,USA,11.08.73,La Jolla,25.03.2000
7,8,67.91,John Godina,USA,31.05.72,La Jolla,06.06.1998
