,0,1,2,3,4,5,6,7,8
0,1,9.0A,7.0,John Carlos,USA,05.06.45,1,San José,03.05.1969
1,1,9.0,,Willie McGee,USA,04.05.50,1h2,Baton Rouge,21.04.1972
2,1,9.0,,Robert Taylor,USA,14.09.48,1h3,Baton Rouge,21.04.1972
3,4,9.1,3.2,Bobby Joe Morrow,USA,15.10.35,1,Abilene,04.06.1955
4,4,9.1,,Bill Woodhouse,USA,11.12.36,1,Abilene,18.04.1959
5,4,9.1,5.15,Reggie Robinson,USA,30.05.49,1,Prairie View,30.04.1966
6,4,9.1,2.6,John Carlos,USA,05.06.45,1s1,Knoxville,20.06.1969
7,4,9.1,3.0,Mel Gray,USA,28.09.48,1s2,Knoxville,20.06.1969
8,4,9.1,2.5,Willie McGee,USA,04.05.50,1,Houston,09.05.1970
9,4,9.1,2.5,Robert Taylor,USA,14.09.48,2,Houston,09.05.1970
10,4,9.1,5.3,Mel Gray,USA,28.09.48,1h2,Lawrence,15.05.1970
11,4,9.1,3.5,Jim Green,USA,28.09.47,1,Wichita,13.06.1970
12,4,9.1,,Willie McGee,USA,04.05.50,1,Grambling,13.03.1971
13,4,9.1,7.0,Cliff Branch,USA,17.07.49,1s2,Wichita,12.06.1971
14,4,9.1,2.9,Donald Quarrie,JAM,25.02.51,1s1,Eugene,25.06.1971
15,4,9.1,3.8,Donald Quarrie,JAM,25.02.51,1h4,Eugene,25.06.1971
16,4,9.1,3.8,Ivory Crockett,USA,24.08.49,2h4,Eugene,25.06.1971
17,4,9.1,,Adrian Capital,USA,,2h3,Baton Rouge,21.04.1972
18,4,9.1,,James Gilkes,GUY,21.09.52,1,Orangeburg,06.04.1974
19,4,9.1,,Reggie Jones,USA,30.12.53,1,Knoxville,04.05.1974
20,4,9.1,,Delano Meriwther,USA,23.04.43,2,Baltimore,15.06.1974
21,4,9.1A,,Paul Njoroge,KEN,20.05.56,1,El Paso,22.03.1975
22,4,9.1,,Steve Williams,USA,13.11.53,1,Walnut,26.04.1975
23,4,9.1A,,Warren Edmondson,USA,27.10.50,1,El Paso,10.05.1975
24,4,9.1A,,Jean-Louis Ravelmanantsoa,MAD,30.04.43,2,El Paso,10.05.1975
25,4,9.1A,,Harrington Jackson,USA,10.05.47,3,El Paso,10.05.1975
26,27,9.2,,Carlton Terry,USA,01.08.20,1,College Station,02.05.1941
27,27,9.2,,Telford Neely,USA,28.10.25,1,Baton Rouge,30.04.1949
28,27,9.2,2.9,Melvin Patton,USA,16.11.24,1,Westwood,07.05.1949
29,27,9.2,,Earl Harris,USA,20.07.48,1,Arlington,08.03.1969
30,27,9.2A,3.1,Bill Gaines,USA,18.06.48,1,San José,19.04.1969
31,27,9.2A,,Bob Brown,USA,48,1,Flagstaff,30.05.1969
32,27,9.2,3.9,Bill Hurd,USA,17.05.47,1h2,Bowling Green,06.06.1969
33,27,9.2,4.2,Mel Gray,USA,28.09.48,1s2,Miami,28.06.1969
34,27,9.2,4.2,Andy Hopkins,USA,19.10.49,2s2,Miami,28.06.1969
35,27,9.2A,13.8,Jesse Johnson,USA,48,1,Albuquerque,11.04.1970
36,27,9.2,,Rocky Symonds,BER,08.11.47,1,Canyon,18.04.1970
37,27,9.2A,,Kirk Clayton,USA,04.02.47,1,San José,18.04.1970
38,27,9.2,,Rocky Symonds,BER,08.11.47,1,Canyon,07.05.1970
39,27,9.2,,Robert Taylor,USA,14.09.48,1,Pasadena,30.05.1970
40,27,9.2,,Herbert Washington,USA,16.11.50,1s2,Wichita,13.06.1970
41,27,9.2,,Mickey Matthews,USA,03.06.47,2s2,Wichita,13.06.1970
42,27,9.2,3.5,Herbert Washington,USA,16.11.50,2,Wichita,13.06.1970
43,27,9.2,,Robert Dudley,USA,18.10.49,3s2,Wichita,13.06.1970
44,27,9.2,2.9,Reynaud Robinson,USA,10.04.52,1,Sacramento,20.06.1970
45,27,9.2,,Jerry Denton,USA,12.06.50,1,Brownwood,13.03.1971
46,27,9.2A,9.5,Walter Henderson,USA,05.10.50,1,Albuquerque,13.03.1971
47,27,9.2,,Ronnie Welch,USA,31.05.51,1,Westwood,13.03.1971
48,27,9.2,,Jerry Sims,USA,15.11.50,2,Grambling,13.03.1971
49,27,9.2,,Eric Jones,USA,49,3,Grambling,13.03.1971
50,27,9.2,,Charles Wilson,USA,,1,Greeville,20.03.1971
51,27,9.2,7.0,Jim Green,USA,28.09.47,1,Lexington,03.04.1971
52,27,9.2,,Bobby Turner,USA,13.02.47,1,Northridge,03.04.1971
53,27,9.2,5.2,Mel Gray,USA,28.09.48,1,Des Moines,24.04.1971
54,27,9.2,,George Daniels,GHA,08.03.50,1,Stillwater,22.05.1971
55,27,9.2,3.9,George Daniels,GHA,08.03.50,1s1,Wichita,12.06.1971
56,27,9.2,4.4,George Daniels,GHA,08.03.50,1h1,Wichita,12.06.1971
57,27,9.2,7.0,Ivory Crockett,USA,24.08.49,2s2,Wichita,12.06.1971
58,27,9.2,7.0,Delano Meriwther,USA,23.04.43,3s2,Wichita,12.06.1971
59,27,9.2,7.0,Bill Holloway,USA,12.11.48,4s2,Wichita,12.06.1971
60,27,9.2,7.0,Francis Baldwin,USA,28.01.50,5s2,Wichita,12.06.1971
61,27,9.2,2.9,Delano Meriwther,USA,23.04.43,2s1,Eugene,25.06.1971
62,27,9.2,3.8,Mike Goodrich,USA,17.05.48,3h4,Eugene,25.06.1971
63,27,9.2,,Gene Pouncy,USA,04.11.50,1,Fort Worth,23.02.1974
64,27,9.2,,Sid Bailey,USA,53,1,Las Vegas,02.03.1974
65,27,9.2,,Ainsley Armstrong,TTO,27.12.52,1,Houston,23.03.1974
66,27,9.2,,Reggie Jones,USA,30.12.53,1,Gainesville,24.03.1974
67,27,9.2,,Mike Walker,USA,53,1,Canyon,30.03.1974
68,27,9.2,,Brent Walker,USA,,1,Bowling Green,30.03.1974
69,27,9.2,,Bill Collins,USA,20.11.50,1,Fort Worth,06.04.1974
70,27,9.2A,,Walter Henderson,USA,05.10.50,1,Albuquerque,06.04.1974
71,27,9.2,,Mark Lutz,USA,23.12.51,1,Wichita,06.04.1974
72,27,9.2A,,Sid Bailey,USA,53,1,Flagstaff,14.04.1974
73,27,9.2,,Gene Pouncy,USA,04.11.50,1,Lawrence,20.04.1974
74,27,9.2,,Greg Edmond,USA,56,1,Houston,20.04.1974
75,27,9.2,,Joe Pouncy,USA,04.11.50,2,Lawrence,20.04.1974
76,27,9.2,,Christer Garpenborg,SWE,12.02.52,1h1,Philadelphia,26.04.1974
77,27,9.2,,Glen Love,USA,04.07.52,2,Knoxville,04.05.1974
78,27,9.2,,Steve Williams,USA,13.11.53,1h1,Fresno,11.05.1974
79,27,9.2,,Steve Riddick,USA,18.09.51,1,Charleston,30.05.1974
80,27,9.2,,Clancy Edwards,USA,09.08.55,2,Charleston,30.05.1974
81,27,9.2,,Delano Meriwther,USA,23.04.43,1s,Baltimore,15.06.1974
82,27,9.2,,Steve Williams,USA,13.11.53,3,Baltimore,15.06.1974
83,27,9.2,,Charles Hopkins,USA,23.05.55,1,Atlanta,22.03.1975
84,27,9.2,,Houston McTear,USA,12.02.57,1,Milton,25.03.1975
85,27,9.2,,Kofi Okyir,GHA,51,1,Lake Charles,29.03.1975
86,27,9.2,,Donald Merrick,USA,26.11.55,1h,Gainesville,19.04.1975
87,27,9.2,,Charles Whigham,USA,10.05.56,1,Fort Worth,19.04.1975
88,27,9.2A,,Steve Williams,USA,13.11.53,1,San José,03.05.1975
89,27,9.2A,,Jim Hines,USA,10.09.46,4,El Paso,10.05.1975
90,27,9.2,,Robert Taylor,USA,14.09.48,1,Houston,17.05.1975
91,27,9.2,,Warren Edmondson,USA,27.10.50,1,Eugene,18.05.1975
