,0,1,2,3,4,5,6,7,8
0,1,6.98,Viktoriya,Vershinina,UKR,11.06.71,1,Iglesias,10.09.1995
1,2,6.94,Viktoriya,Vershinina,UKR,11.06.71,1,Iglesias,06.09.1996
2,3,6.9,Valentina,Uccheddu,ITA,26.10.66,2,Iglesias,10.09.1995
