,0,1,2,3,4,5,6,7
0,1,1:56.49,Yelena Soboleva,RUS,03.10.82,Moskva,,09.02.2008
1,2,1:58.27,Ajee' Wilson,USA,08.05.94,New York,City,11.02.2017
