,0,1,2,3,4,5,6,7
0,1,5.75,Lars Börgeling,GER,16.04.79,1,Jockgrim,21.07.1999
1,2,5.71,Shawnacy Barber,CAN,27.05.94,1,Des Moines,30.04.2016
2,3,5.7,Björn Otto,GER,16.10.77,1,Potsdam,09.09.2007
