,0,1,2,3,4,5,6,7,8
0,1,10.6,±0.0,Zhanna Block,UKR,06.07.72,1,Kyiv,12.06.1997
1,2,10.7,,Merlene Ottey,JAM,10.05.60,1h,Kingston,15.07.1988
2,2,10.7,+1.1,Juliet Cuthbert,JAM,09.04.64,1,Kingston,04.07.1992
3,2,10.7,,Mary Onyali,NGR,03.02.68,1,Lagos,22.06.1996
4,2,10.7,±0.0,Zhanna Block,UKR,06.07.72,1h,Kyiv,12.06.1997
5,2,10.7,-0.2,Svetlana Goncharenko,RUS,26.05.71,1,Rostov-na-Donu,30.05.1998
6,2,10.7A,+1.3,Blessing Okagbare,NGR,09.10.88,1r1,El Paso,10.04.2010
7,2,10.7,-0.5,TyNia Gaither,BAH,16.03.93,1,Nassau,24.06.2022
8,2,10.7,-0.5,Anthonique Strachan,BAH,22.08.93,2,Nassau,24.06.2022
9,10,10.8,-0.1,Annegret Richter,FRG,13.10.50,1,Gelsenkirchen,27.06.1976
10,10,10.8,+0.5,Irina Slyusar,UKR,19.03.63,1,Ordzhonik,13.07.1985
11,10,10.8,+1.5,Merlene Ottey,JAM,10.05.60,1,Walnut,25.04.1987
12,10,10.8,+1.5,Merlene Ottey,JAM,10.05.60,1,Walnut,26.04.1987
13,10,10.8,+1.9,Evelyn Ashford,USA,15.04.57,1,Northridge,21.06.1987
14,10,10.8,+1.0,Marina Molokova,RUS,24.08.62,1h,Vladivostok,13.09.1988
15,10,10.8,+0.6,Galina Malchugina,RUS,17.12.62,1h,Vladivostok,13.09.1988
16,10,10.8,+1.1,Merlene Ottey,JAM,10.05.60,2,Kingston,04.07.1992
17,10,10.8,,Svetlana Goncharenko,RUS,26.05.71,1,Stavropol,28.05.1994
18,10,10.8A,-1.0,Chryste Gaines,USA,14.09.70,1,Pietersburg,11.03.1998
19,10,10.8,+1.3,Svetlana Goncharenko,RUS,26.05.71,1,Krasnodar,29.05.1999
20,10,10.8,±0.0,Damola Osayomi,NGR,26.07.86,1q1,Abuja,01.07.2008
21,10,10.8,,Virgen Benavides,CUB,31.12.74,1,La Habana,19.07.2008
22,23,10.9,+1.9,Renate Stecher,GDR,12.05.50,1,Ostrava,07.06.1973
23,23,10.9,+0.1,Renate Stecher,GDR,12.05.50,1,Leipzig,30.06.1973
24,23,10.9,+1.2,Renate Stecher,GDR,12.05.50,1s1,Dresden,20.07.1973
25,23,10.9,-0.1,Ingeborg Helten,FRG,31.12.50,2,Gelsenkirchen,27.06.1976
26,23,10.9,-0.4,Evelyn Ashford,USA,15.04.57,1s2,Sacramento,20.06.1981
27,23,10.9,+1.8,Marina Romanova,RUS,61,1,Leningrad,26.07.1983
28,23,10.9,+0.7,Marie-Christine Cazier,FRA,23.08.63,1,Nice,16.07.1985
29,23,10.9,,Pam Marshall,USA,16.08.60,1,Tempe,05.04.1986
30,23,10.9,,Anelia Nuneva,BUL,30.06.62,1,Sofia,13.08.1986
31,23,10.9,+1.5,Jennifer Inniss,USA,21.11.59,2,Walnut,26.04.1987
32,23,10.9,,Zhang Caihua,CHN,10.12.64,1,Shijiazhuang,23.04.1988
33,23,10.9,+0.5,Lyudmila Kondratyeva,RUS,11.04.58,1h,Vladivostok,13.09.1988
34,23,10.9,+0.8,Maya Azarashvili,GEO,06.04.64,1,Vladivostok,13.09.1988
35,23,10.9A,-0.8,Liliana Allen,CUB,24.05.70,1,Bogotá,12.08.1989
36,23,10.9A,-0.8,Pauline Davis-Thompson,BAH,09.07.66,2,Bogotá,12.08.1989
37,23,10.9,,Natalya Bochina,RUS,04.01.62,1,Bryansk,16.06.1990
38,23,10.9,-0.1,Mary Onyali,NGR,03.02.68,1s2,Lagos,02.08.1991
39,23,10.9A,,Liliana Allen,CUB,24.05.70,1,Cali,09.04.1994
40,23,10.9,,Svetlana Goncharenko,RUS,26.05.71,1,Volgograd,27.05.1995
41,23,10.9,,Chioma Ajunwa,NGR,25.12.70,2,Lagos,22.06.1996
42,23,10.9A,-1.0,Zhanna Block,UKR,06.07.72,2,Pietersburg,11.03.1998
43,23,10.9,,Natalya Safronnikova,BLR,28.02.73,1,Minsk,03.05.1998
44,23,10.9,+2.0,Aminata Diouf,SEN,18.02.77,1,Dakar,21.05.1998
45,23,10.9,-0.8,Endurance Ojokolo,NGR,29.09.75,1,Lagos,18.07.1998
46,23,10.9,+1.1,Endurance Ojokolo,NGR,29.09.75,1,Lisboa,19.06.1999
47,23,10.9,+1.3,Mercy Nku,NGR,17.07.76,2h1,Lisboa,19.06.1999
48,23,10.9,-0.5,Marina Trandenkova,RUS,07.01.67,1h2,Getafe,06.07.1999
49,23,10.9,,Natalya Safronnikova,BLR,28.02.73,1,Stayki,03.08.1999
50,23,10.9,,Natalya Safronnikova,BLR,28.02.73,1,Brest,21.07.2001
51,23,10.9,,Virgen Benavides,CUB,31.12.74,1h1,La Habana,19.07.2008
52,23,10.9,,Nelkys T. Casabona,CUB,12.05.84,1,La Habana,06.02.2009
