,0,1,2,3,4,5,6,7
0,1,2:06:55,Benson Cherono,KEN,30.06.84,1,Beijing,16.10.2005
1,2,2:07:52,Hamza Sahili,MAR,93,1,Agadir,23.04.2017
2,3,2:07:57,Milton Rotich,KEN,84,2,Agadir,23.04.2017
3,4,2:08:07,Shumet Mengistu,ETH,29.01.88,3,Agadir,23.04.2017
4,5,2:08:13,Alberto Salazar,USA,07.08.58,1,New York City,25.10.1981
5,6,2:08:26,Khalil Lemciyeh,MAR,10.12.86,4,Agadir,23.04.2017
6,7,2:08:38,Bernard Kitur,KEN,10.01.90,5,Agadir,23.04.2017
7,8,2:09:08,Paul Yego,KEN,68,1,Catania,31.12.1998
8,9,2:09:11,Slimane Mouley,ALG,80,1,El Djezair,01.11.2011
9,10,2:09:21,Daniel Kirwa Too,KEN,21.11.76,2,Catania,31.12.1998
10,11,2:09:26,Danilo Goffi,ITA,03.12.72,1,Venezia,29.10.1995
11,12,2:09:28,Aschalew Hunde,ETH,,6,Agadir,23.04.2017
12,13,2:09:34,Giacomo Leone,ITA,10.04.71,2,Venezia,29.10.1995
13,14,2:09:53,Emiel Puttemans,BEL,08.10.47,1,Roma,14.03.1982
14,14,2:09:53,Giovanni Ruggiero,ITA,19.01.74,1,Napoli,18.03.2001
15,16,2:09:55,Davide Milesi,ITA,27.12.64,3,Catania,31.12.1998
16,17,2:10:03,Walter Durbano,ITA,31.03.63,1,Torino,29.09.1991
17,18,2:10:06,Grzegorz Gajdus,POL,16.01.67,3,Venezia,29.10.1995
18,19,2:10:13,Belayneh Tadesse,ETH,24.04.66,1,Roma,12.03.1995
19,20,2:10:14,Andrew Masai,KEN,13.01.60,4,Venezia,29.10.1995
20,21,2:10:15,Roberto Crosio,ITA,15.06.66,5,Catania,31.12.1998
21,22,2:10:20,Joseph Cheromei,KEN,21.04.66,5,Venezia,29.10.1995
22,23,2:10:25,Ikaji Salum,TAN,15.02.67,2,Roma,12.03.1995
23,24,2:10:28,Tadesse Gebre,ETH,68,1,Roma,22.04.1990
24,24,2:10:28,Mathew Kipsaat,KEN,,7,Agadir,23.04.2017
