,0,1,2,3,4,5,6,7,8
0,1,21.77,-2.2,Gwen Torrence,USA,12.06.65,,Göteborg,10.08.1995
1,2,22.38,1.0,LaShauntea Moore,USA,31.07.83,,Oslo,04.06.2010
2,3,22.59,1.0,Stephanie Durst,USA,06.01.82,s2,Carson,26.06.2005
