,0,1,2,3,4,5,6
0,1,38:50,Ruslan Dmytrenko,UKR,22.03.86,Voronovo,30.08.2014
1,2,39:11,Mikhail Ryzhov,RUS,17.12.91,Voronovo,16.09.2012
2,3,39:24,Pyotr Trofimov,RUS,18.12.83,Buy,02.09.2012
3,4,39:37,Pyotr Trofimov,RUS,18.12.83,Voronovo,06.09.2012
4,5,39:43,Ruslan Dmytrenko,UKR,22.03.86,Ayvalik,28.03.2015
