,0,1,2,3,4,5,6,7
0,1,38:24.0,Bernardo Segura,MEX,11.02.70,1,Fana,07.05.1994
1,2,38:37.6,Jefferson Pérez,ECU,01.07.74,1,Fana,09.05.1998
2,3,39:00.0,Ivano Brugnetti,ITA,01.09.76,1,Milano,17.03.2007
3,4,39:26.7,Stefan Johansson,SWE,11.04.67,1,Fana,15.05.1992
4,5,39:27.8,Aleksey Pershin,RUS,23.09.62,1,Fana,07.05.1988
5,6,39:28.3,Joel Sánchez,MEX,15.09.67,2,Fana,15.05.1992
6,7,39:32.0,Perseus Karlström,SWE,02.05.90,1,Eskilstuna,14.06.2020
7,8,39:39.2,Ernesto Canto,MEX,18.10.59,1,Fana,05.05.1984
8,9,39:43.0,Daniel Bautista,MEX,04.08.52,1,Fana,03.05.1980
9,10,39:52.2,Nick A'Hern,AUS,06.01.69,1,Fana,25.05.1995
10,11,39:53.4,Erling Andersen,NOR,22.09.60,2,Fana,05.05.1984
11,12,39:55.2,Yohann Diniz,FRA,01.01.78,1,Bogny-sur-Meuse,25.05.2014
12,13,39:58.0,Pavol Blazek,SVK,09.07.58,3,Fana,05.05.1984
13,14,39:59.0,Anatoliy Solomin,UKR,02.07.52,1=,Monterrey,26.03.1980
14,14,39:59.0,Daniel Bautista,MEX,04.08.52,1=,Monterrey,26.03.1980
