,0,1,2,3,4,5,6,7
0,1,4:49.99,Kenenisa Bekele,ETH,13.06.82,1,Birmingham,17.02.2007
1,2,4:52.86,Haile Gebrselassie,ETH,18.04.73,1,Birmingham,15.02.1998
2,3,4:52.90,Sergio Sánchez,ESP,01.10.82,1,Oviedo,23.01.2010
3,4,4:54.07,Eamonn Coghlan,IRL,24.11.52,1,Inglewood,20.02.1987
4,5,4:54.74,Bernard Lagat,USA,12.12.74,1,New York City,15.02.2014
5,6,4:54.76,Vénuste Niyongabo,BDI,09.12.73,1,Liévin,18.02.1996
6,7,4:55.35,Cameron Levins,CAN,28.03.89,2,New York City,15.02.2014
7,8,4:55.72,Shadrack Korir,KEN,14.12.78,2,Birmingham,17.02.2007
8,9,4:56.09,Laban Rotich,KEN,20.01.69,1,Birmingham,14.02.1999
9,10,4:56.23,Jens-Peter Herold,GER,02.06.65,1,Karlsruhe,06.03.1993
10,11,4:56.30,Augustine Choge,KEN,21.01.87,1,Aubière,09.02.2007
11,12,4:56.40,Noah Ngeny,KEN,02.11.78,1,Liévin,25.02.2001
12,13,4:56.87,Andrés Manuel Díaz,ESP,12.07.69,2,Birmingham,14.02.1999
13,13,4:56.87+,Berihu Aregawi,ETH,28.02.01,1,Karlsruhe,28.01.2022
14,15,4:56.99,David Torrence,USA,26.11.85,3,New York City,15.02.2014
15,16,4:57.00,Samuel Zeleke,ETH,09.03.99,1,Liévin,17.02.2022
16,17,4:57.09,John Mayock,GBR,26.10.70,2,Liévin,25.02.2001
17,18,4:57.17,Abiyot Abinet,ETH,10.05.89,1,Metz,28.02.2014
18,19,4:57.21,Abel Kipsang,KEN,22.11.96,2,Liévin,17.02.2022
19,20,4:57.22,Azeddine Habz,FRA,19.07.93,3,Liévin,17.02.2022
20,21,4:57.31,William Tanui,KEN,22.02.64,1,Sindelfingen,28.02.1999
21,22,4:57.35,Andrew Bumbalough,USA,14.03.87,4,New York City,15.02.2014
22,23,4:57.51+,Haile Gebrselassie,ETH,18.04.73,1,Karlsruhe,25.01.1998
23,24,4:57.56,Evan Jager,USA,08.03.89,5,New York City,15.02.2014
24,25,4:57.74,Yomif Kejelcha,ETH,01.08.97,2,Metz,28.02.2014
25,26,4:57.97,Jimmy Gressier,FRA,04.05.97,4,Liévin,17.02.2022
26,27,4:58.56,Adil Kaouch,MAR,01.01.79,1,Budapest,05.02.1999
27,28,4:58.6,Steve Scott,USA,05.05.56,1,Louisville,07.02.1981
28,29,4:58.73,Sammy Rono,KEN,74,3,Birmingham,14.02.1999
29,30,4:58.76,Brimin Kipruto,KEN,31.07.85,3,Birmingham,17.02.2007
30,31,4:58.77,Daniel Komen,KEN,17.05.76,2,Budapest,05.02.1999
31,32,4:58.93,Youssef Baba,MAR,07.08.79,3,Liévin,25.02.2001
32,33,4:59.00+,Haile Gebrselassie,ETH,18.04.73,1,Stockholm,19.02.1998
33,34,4:59.02,Remmy Limo Ndiwa,KEN,03.02.88,4,Birmingham,17.02.2007
34,35,4:59.12,Vyacheslav Shabunin,RUS,27.09.69,4,Liévin,25.02.2001
35,36,4:59.48,Yusuf Biwott,KEN,12.11.86,2,Aubière,09.02.2007
36,37,4:59.55,Peter Rono,KEN,31.07.67,1,Liévin,18.02.1996
37,38,4:59.57+,Haile Gebrselassie,ETH,18.04.73,1,Karlsruhe,24.01.1999
38,39,4:59.78,Doug Padilla,USA,04.10.56,2,Inglewood,20.02.1987
39,40,4:59.82+,Laban Rotich,KEN,20.01.69,1,Budapest,06.02.1998
40,41,4:59.84,Bouabdellah Tahri,FRA,20.12.78,1,Liévin,03.03.2006
41,42,4:59.91,Mohammed Amyn,MAR,25.03.76,3,Budapest,05.02.1999
42,43,4:59.93,Daniel Komen,KEN,17.05.76,4,Birmingham,14.02.1999
43,43,4:59.93,Maximillian Thorwirth,GER,09.01.95,5,Liévin,17.02.2022
44,45,4:59.98,Ali Saïdi-Sief,ALG,15.03.78,4,Budapest,05.02.1999
