,0,1,2,3,4,5,6
78,69,4.75,Jennifer Suhr,USA,06.02.82,Portland,12.03.2016
79,69,4.75,Sandi Morris,USA,08.07.92,Portland,12.03.2016
80,69,4.75,Jennifer Suhr,USA,06.02.82,Portland,17.03.2016
81,69,4.75,Ekateríni Stefanídi,GRE,04.02.90,Portland,17.03.2016
82,69,4.75,Sandi Morris,USA,08.07.92,Portland,17.03.2016
83,69,4.75,Sandi Morris,USA,08.07.92,Birmingham,03.03.2018
84,69,4.75,Ekateríni Stefanídi,GRE,04.02.90,Birmingham,03.03.2018
85,69,4.75,Anzhelika Sidorova,RUS,28.06.91,Novocheboksarsk,12.01.2019
86,69,4.75,Anzhelika Sidorova,RUS,28.06.91,Glasgow,03.03.2019
87,69,4.75,Sandi Morris,USA,08.07.92,New York City,08.02.2020
88,69,4.75A,Sandi Morris,USA,08.07.92,Albuquerque,15.02.2020
89,69,4.75,Anzhelika Sidorova,RUS,28.06.91,Moskva,25.02.2020
90,69,4.75,Anzhelika Sidorova,RUS,28.06.91,Clermont-Ferrand,19.02.2022
91,69,4.75,Polina Knoroz,RUS,20.07.99,Clermont-Ferrand,19.02.2022
92,69,4.75,Sandi Morris,USA,08.07.92,Spokane,27.02.2022
93,69,4.75,Sandi Morris,USA,08.07.92,Beograd,19.03.2022
94,69,4.75,Wilma Murto,FIN,11.06.98,Istanbul,04.03.2023
95,96,4.74,Sandi Morris,USA,08.07.92,Clermont-Ferrand,23.02.2020
96,97,4.73,Yelena Isinbayeva,RUS,03.06.82,New York City,02.02.2007
97,97,4.73,Sandi Morris,USA,08.07.92,Joplin,06.02.2016
98,97,4.73,Katie Moon,USA,13.06.91,Eaubonne,12.02.2019
99,97,4.73,Anzhelika Sidorova,RUS,28.06.91,Clermont-Ferrand,24.02.2019
100,97,4.73,Angelica Bengtsson,SWE,08.07.93,Clermont-Ferrand,24.02.2019
101,97,4.73,Sandi Morris,USA,08.07.92,Liévin,19.02.2020
102,97,4.73,Rosbeilys Peinado,VEN,26.11.97,Liévin,19.02.2020
103,97,4.73,Sandi Morris,USA,08.07.92,Fayetteville,07.02.2021
104,97,4.73,Olivia Gruver,USA,29.07.97,Fayetteville,07.02.2021
105,97,4.73,Holly Bradshaw,GBR,02.11.91,Aubière,27.02.2021
106,10,4.72,Yelena Isinbayeva,RUS,03.06.82,Donetsk,15.02.2004
107,10,4.72,Yelena Isinbayeva,RUS,03.06.82,Donetsk,10.02.2007
108,10,4.72,Fabiana Murer,BRA,16.03.81,Birmingham,20.02.2010
109,10,4.72,Holly Bradshaw,GBR,02.11.91,Villeurbanne,21.01.2012
110,10,4.72,Jennifer Suhr,USA,06.02.82,Boston,04.02.2012
111,10,4.72,Yelena Isinbayeva,RUS,03.06.82,Stockholm,23.02.2012
112,10,4.72,Ekateríni Stefanídi,GRE,04.02.90,New York City,11.02.2017
113,10,4.72,Ekateríni Stefanídi,GRE,04.02.90,Zürich,23.08.2017
114,10,4.72,Sandi Morris,USA,08.07.92,Zürich,23.08.2017
115,10,4.72,Ekateríni Stefanídi,GRE,04.02.90,Rouen,10.02.2018
116,10,4.72,Ekateríni Stefanídi,GRE,04.02.90,Liévin,13.02.2018
117,10,4.72,Katie Moon,USA,13.06.91,Clermont-Ferrand,25.02.2018
118,10,4.72,Anzhelika Sidorova,RUS,28.06.91,Clermont-Ferrand,25.02.2018
119,10,4.72,Holly Bradshaw,GBR,02.11.91,Birmingham,09.02.2019
120,10,4.72,Anzhelika Sidorova,RUS,28.06.91,Düsseldorf,20.02.2019
121,10,4.72,Anzhelika Sidorova,RUS,28.06.91,Zürich,28.08.2019
122,10,4.72,Alysha Newman,CAN,29.06.94,Zürich,28.08.2019
123,12,4.71,Yelena Isinbayeva,RUS,03.06.82,Donetsk,12.02.2006
124,12,4.71,Monika Pyrek,POL,11.08.80,Donetsk,12.02.2006
125,12,4.71,Fabiana Murer,BRA,16.03.81,Donetsk,15.02.2009
126,12,4.71,Anna Rogowska,POL,12.05.81,Bydgoszcz,10.02.2010
127,12,4.71,Yelena Isinbayeva,RUS,03.06.82,Liévin,14.02.2012
128,12,4.71,Anna Rogowska,POL,12.05.81,Gent,09.02.2014
129,12,4.71,Nikoléta Kyriakopoú,GRE,21.03.86,Stockholm,17.02.2016
