,0,1,2,3,4,5,6,7
0,1,1:15.23,Daniel Kuhn,USA,11.08.95,1,Geneva,25.02.2017
1,2,1:15.36,Jenoah McKiver,USA,04.04.02,1,Notre Dame,04.02.2022
2,3,1:15.37,Nick Bryant,USA,07.12.00,1r2,Geneva,25.02.2023
3,4,1:15.42,Casimir Loxsom,USA,17.03.91,1rA,Geneva,23.02.2013
4,5,1:15.55,Nate Roese,USA,19.09.94,2,Geneva,25.02.2017
5,6,1:15.67,Jenoah McKiver,USA,04.04.02,1,Geneva,26.02.2022
6,7,1:15.69,Jenoah McKiver,USA,04.04.02,1h5,Geneva,25.02.2022
7,8,1:15.80,Harun Abda,USA,01.01.90,1rB,Geneva,23.02.2013
8,8,1:15.80,Jenoah McKiver,USA,04.04.02,1h4,Geneva,24.02.2023
9,10,1:15.87,Miles Brown,USA,10.02.03,2,Geneva,26.02.2022
10,11,1:15.92,Nick Bryant,USA,07.12.00,2h4,Geneva,24.02.2023
11,12,1:15.99,Anthony Johnson,USA,27.03.94,3,Geneva,25.02.2017
