,0,1,2,3,4,5,6,7
0,1,1:12.81,Johnny Gray,USA,19.06.60,1,Santa Monica,24.05.1986
1,2,1:13.10,David Rudisha,KEN,17.12.88,1,Birmingham,05.06.2016
2,3,1:13.21,Pierre-Ambroise Bosse,FRA,11.05.92,2,Birmingham,05.06.2016
3,4,1:13.28,Duane Solomon,USA,28.12.84,1,Burnaby,01.07.2013
4,5,1:13.49,Joseph Mutua Mwengi,KEN,10.12.78,1,Naimette-Xhovémont,27.08.2002
5,6,1:13.71,David Rudisha,KEN,17.12.88,1,Birmingham,24.08.2014
6,7,1:13.72,Joseph Mutua Mwengi,KEN,10.12.78,1,Naimette-Xhovémont,02.09.2003
7,8,1:13.80,Earl Jones,USA,17.07.64,2,Santa Monica,24.05.1986
8,9,1:13.9,Raidel Acea,CUB,31.10.90,1,La Habana,20.04.2013
9,10,1:13.97,Ryan Sanchez,PUR,22.06.98,1,Carolina,18.03.2023
10,11,1:13.99,Ryan Sanchez,PUR,22.06.98,1,Carolina,19.03.2022
11,12,1:14.15,David Mack,USA,30.05.61,3,Santa Monica,24.05.1986
12,13,1:14.16,Johnny Gray,USA,19.06.60,1,Sacramento,21.07.1984
13,14,1:14.3A,Lee Evans,USA,25.02.47,1,Echo Summit,31.08.1968
14,15,1:14.33,Charles Jock,USA,23.11.89,1,Portland,14.06.2015
15,16,1:14.36,Michael Cherry,USA,23.03.95,2,Carolina,18.03.2023
16,17,1:14.41,Andrea Longo,ITA,26.06.75,1,Rovereto,30.08.2000
17,17,1:14.41,Matt Scherer,USA,21.11.83,1,Eugene,15.06.2008
18,19,1:14.43,Duane Solomon,USA,28.12.84,1,Orlando,29.03.2014
19,20,1:14.47,Nick Symmonds,USA,30.12.83,2,Eugene,15.06.2008
20,21,1:14.48,Trinity Gray,USA,03.04.78,2,Rovereto,30.08.2000
21,22,1:14.52,Ryan Sanchez,PUR,22.06.98,1,Gurabo,16.03.2019
22,23,1:14.55,Adam Kszczot,POL,02.09.89,1,Lahti,05.08.2009
23,24,1:14.6A,Larry James,USA,06.11.47,2,Echo Summit,31.08.1968
24,25,1:14.69,Adam Kszczot,POL,02.09.89,2,Birmingham,24.08.2014
25,26,1:14.72,André Bucher,SUI,19.10.76,1,Bellinzona,01.09.1999
26,26,1:14.72,Gary Reed,CAN,25.10.81,2,Naimette-Xhovémont,02.09.2003
27,28,1:14.79A,António Manuel Reina,ESP,13.06.81,1,Ávila,28.07.2012
28,29,1:14.8A,Mark Winzenried,USA,13.10.49,3,Echo Summit,31.08.1968
29,30,1:14.84,James Robinson,USA,27.08.54,2,Sacramento,21.07.1984
30,30,1:14.84,Casimir Loxsom,USA,17.03.91,2,Burnaby,01.07.2013
31,32,1:14.9,Martin McGrady,USA,20.04.46,1,Melbourne,17.03.1970
32,33,1:14.92,Wesley Vázquez,PUR,27.03.94,2,Orlando,29.03.2014
33,33,1:14.92,Charles Jock,USA,23.11.89,1,Nashville,04.06.2016
34,35,1:14.94,Wilfred Bungei,KEN,24.07.80,2,Bellinzona,01.09.1999
35,36,1:14.95,Steve Heard,GBR,29.04.62,1,London,14.07.1991
36,37,1:14.96,André Bucher,SUI,19.10.76,1,Gold Coast,17.09.2000
37,37,1:14.96,Casimir Loxsom,USA,17.03.91,2,Nashville,04.06.2016
38,39,1:15.00,Glody Dube,BOT,02.07.78,1,Sydney,14.09.2000
39,40,1:15.02,Andrés Arroyo,PUR,07.06.95,2,Gurabo,16.03.2019
40,41,1:15.03,André Olivier,RSA,29.12.89,3,Birmingham,24.08.2014
41,41,1:15.03,Djamel Sejati,ALG,03.05.99,1,Souk-El-Thenine,04.03.2022
42,43,1:15.06,Eric Sowinski,USA,21.12.89,3,Birmingham,05.06.2016
43,44,1:15.07,Harun Abda,USA,01.01.90,2,Portland,14.06.2015
44,44,1:15.07,Donavan Brazier,USA,15.04.97,1,Székesfehérvár,19.08.2020
45,46,1:15.1,Edgar Itt,GER,08.06.67,1,Mayence,19.04.1994
