,0,1,2,3,4,5,6,7
0,1,6.38,Houston McTear,USA,12.02.57,1,Long Beach,05.01.1980
1,2,6.41,Harvey Glance,USA,28.03.57,2,Long Beach,05.01.1980
2,3,6.49,Vitaliy Savin,KAZ,23.01.66,1,Moskva,23.02.1991
3,4,6.51,Steve Riddick,USA,18.09.51,3,Long Beach,05.01.1980
4,5,6.52,Cliff Wiley,USA,21.05.55,4,Long Beach,05.01.1980
5,5,6.52,Andrey Grigoryev,RUS,18.05.70,h,Volgograd,26.02.1995
6,5,6.52,Andrey Grigoryev,RUS,18.05.70,1,Volgograd,26.02.1995
7,8,6.53,Houston McTear,USA,12.02.57,1h2,Long Beach,05.01.1980
8,9,6.54,Johnnie Drake,USA,28.03.83,1,Ypsilanti,23.01.2004
9,10,6.55,Jerome Deal,USA,24.03.58,5,Long Beach,05.01.1980
10,11,6.56,Mike Sanford,USA,06.03.60,6,Long Beach,05.01.1980
11,11,6.56,Dmitriy Bartenyev,RUS,08.03.69,h,Volgograd,26.02.1995
12,13,6.58,Bill Collins,USA,20.11.50,7,Long Beach,05.01.1980
13,13,6.58,Yuriy Mizera,RUS,26.02.66,2,Volgograd,26.02.1995
14,13,6.58,Mark Lewis-Francis,GBR,04.09.82,1h,Belfast,15.02.2003
15,16,6.59,Steve Riddick,USA,18.09.51,2h2,Long Beach,05.01.1980
16,16,6.59,LaNoris Marshall,USA,06.10.60,8,Long Beach,05.01.1980
17,18,6.6,Kendall Stevens,USA,26.01.83,1,Ypsilanti,17.01.2004
