,0,1,2,3,4,5,6,7
0,1,1:44.55,Andrea Longo,ITA,26.06.75,,Milano,06.06.2001
1,2,1:45.2A,Nicholas Kipkoech,KEN,22.10.92,,Nairobi,06.06.2018
2,3,1:45.20,Nicholas Kipkoech,KEN,22.10.92,,Tomblaine,27.06.2018
3,4,1:45.35,Andrea Longo,ITA,26.06.75,,Roma,29.06.2001
4,5,1:45.37,Nicholas Kipkoech,KEN,22.10.92,,Rabat,16.07.2017
5,6,1:45.62A,Nicholas Kipkoech,KEN,22.10.92,rA,Guadalajara,06.07.2018
6,7,1:45.64,Nicholas Kipkoech,KEN,22.10.92,,Bellinzona,18.07.2017
7,8,1:45.65,Nicholas Kipkoech,KEN,22.10.92,,Székesfehérvár,04.07.2017
8,9,1:45.66,Nijel Amos,BOT,15.03.94,,Rabat,05.06.2022
9,10,1:45.67A,Nicholas Kipkoech,KEN,22.10.92,,Nairobi,22.06.2019
10,11,1:45.77,Fouad Chouki,FRA,15.10.78,,Sotteville-lès-Rouen,08.07.2003
11,12,1:45.82,Nicholas Kipkoech,KEN,22.10.92,,Bellinzona,18.07.2018
12,13,1:45.85,Khalid Tighazouine,MAR,18.06.77,,Meknès,24.07.2004
13,14,1:45.90,Khalid Tighazouine,MAR,18.06.77,,Rabat,19.06.2004
