,0,1,2,3,4,5,6,7
0,1,13:13.3,Hansjörg Kunze,GDR,28.12.59,1,Senftenberg,20.02.1983
1,2,13:21.85,Ky Robinson,AUS,27.02.02,1r4,Seattle,11.02.2022
2,3,13:24.00,Brian Fay,IRL,09.11.98,2r4,Seattle,11.02.2022
3,4,13:24.38,Cole Sprout,USA,03.12.01,3r4,Seattle,11.02.2022
4,5,13:25.79,Alex Maier,USA,12.11.00,4r4,Seattle,11.02.2022
5,6,13:26.44,Amon Kemboi,KEN,16.01.87,5r4,Seattle,11.02.2022
6,7,13:28.00,Conner Mantz,USA,08.12.96,1,Seattle,12.02.2021
7,8,13:28.79,Casey Clinger,USA,09.10.98,2,Seattle,12.02.2021
8,9,13:29.16,Brandon Garnica,MEX,14.11.99,3,Seattle,12.02.2021
9,10,13:29.31,Devin Hart,USA,11.07.00,1r2,Seattle,24.02.2023
10,11,13:29.94,Christopher Thompson,GBR,17.04.81,1rA,Seattle,10.02.2012
