,0,1,2,3,4,5,6,7,8
69,70,59:01,Kenneth Kipkemoi,KEN,02.08.84,2,Valencia,,19.10.2014
70,71,59:02,Patrick Makau,KEN,02.03.85,2,Udine,,14.10.2007
71,71,59:02,Jonathan Maiyo,KEN,05.05.88,2,Den Haag,,11.03.2012
72,71,59:02,Kelvin Kiptum,KEN,02.12.99,8,Valencia,,24.10.2021
73,74,59:04,Kennedy Kimutai,KEN,03.06.99,5,Valencia,,23.10.2022
74,75,59:05a,Zersenay Tadese,ERI,08.02.82,1,Newcastle-South,Shields,18.09.2005
75,75,59:05,Evans Kiprop Cheruiyot,KEN,10.05.82,3,Udine,,14.10.2007
76,75,59:05,Ezekiel Chebii,KEN,03.01.91,1,Lille,,01.09.2012
77,75,59:05,Yomif Kejelcha,ETH,01.08.97,1,Valencia,,27.10.2019
78,75,59:05,Amdework Walelegn,ETH,11.03.99,2,København,,18.09.2022
79,80,59:06a,Paul Tergat,KEN,17.06.69,1,Lisboa,,26.03.2000
80,80,59:06a,Wilson Kipsang Kiprotich,KEN,15.03.82,1,Newcastle-South,Shields,16.09.2012
81,80,59:06,Geoffrey Mutai,KEN,07.10.81,1,Udine,,22.09.2013
82,80,59:06,Guye Adola,ETH,20.10.90,1,New Delhi,,23.11.2014
83,80,59:06,Alex Kibet,KEN,10.11.90,3,Ra's Al Khaymah,,08.02.2018
84,80,59:06,Daniel Kipchumba,KEN,12.12.97,1,Stresa,,15.04.2018
85,80,59:06,Daniel Kipchumba,KEN,12.12.97,1,København,,16.09.2018
86,80,59:06,Nibret Melak,ETH,09.10.99,1,Lisboa,,12.03.2023
87,88,59:07,Paul Kosgei,KEN,22.04.78,1,Berlin,,02.04.2006
88,88,59:07a,Micah Kogo,KEN,03.06.86,2,Newcastle-South,Shields,16.09.2012
89,88,59:07,Geoffrey Kamworor,KEN,28.11.92,2,New Delhi,,23.11.2014
90,88,59:07,James Mwangi Murigi,KEN,15.07.86,1,København,,18.09.2016
91,88,59:07,Mang'ata Ndiwa Kimai,KEN,12.12.87,2,Stresa,,15.04.2018
92,88,59:07,Benard Kimeli,KEN,10.09.95,1,Praha,,06.04.2019
93,88,59:07a,Mohamed Farah,GBR,23.03.83,1,Newcastle-South,Shields,08.09.2019
94,88,59:07,Bernard Ngeno,KEN,10.08.96,2,Valencia,,27.10.2019
95,88,59:07,Jemal Yimer,ETH,11.09.96,1,Larne,,30.08.2022
