,0,1,2,3,4,5,6,7,8
0,1,9.89,3.7,Patrick Jarrett,JAM,02.10.77,1,Eugene,27.05.2001
1,2,9.92,4.4,Dennis Mitchell,USA,20.02.66,1,København,25.08.1992
2,3,9.95,3.7,Bernard Williams,USA,19.01.78,3,Eugene,27.05.2001
3,4,10.0,2.2,Freddy Mayola,CUB,01.11.77,1,Camagüey,11.03.2000
