,0,1,2,3,4,5,6,7,8
0,1,9.92,1.1,Akani Simbine,RSA,21.09.93,1,Boston,16.06.2019
1,2,10.02,0.4,Cejhae Greene,ANT,06.10.95,1,Sankt John's,09.07.2016
2,3,10.03,1.1,Kendal Williams,USA,23.09.95,2,Boston,16.06.2019
