,0,1,2,3,4,5,6,7,8
0,1,9.7,3.8,Osvaldo Lara,CUB,13.07.55,1,Santiago de Cuba,24.02.1982
1,1,9.7,6.6,Rod Mapstone,AUS,19.11.69,1,Perth,21.12.1996
2,1,9.7,8.1,Sayon Cooper,LBR,26.04.74,1,Abilene,28.03.1998
3,4,9.8,2.8,Jim Hines,USA,10.09.46,1h1,Sacramento,20.06.1968
4,4,9.8,4.1,Steve Williams,USA,13.11.53,1,Arima,29.05.1975
5,4,9.8,4.1,Hasely Crawford,TTO,16.08.50,2,Arima,29.05.1975
6,4,9.8,4.0,Steve Williams,USA,13.11.53,1h1,Knoxville,08.05.1976
7,4,9.8,3.8,Silvio Leonard,CUB,20.09.55,2,Santiago de Cuba,24.02.1982
8,4,9.8A,,Willie Gault,USA,05.09.60,1,El Paso,26.03.1983
9,4,9.8,,Michael Taylor,USA,04.08.65,1,Shreveport,11.04.1983
10,4,9.8,3.3,Mel Lattany,USA,10.08.59,1,Paris,24.06.1983
11,4,9.8,,Elliott Hanna,USA,10.05.63,1,Ames,04.05.1986
12,4,9.8,3.7,Raymond Stewart,JAM,18.03.65,1,Austin,04.04.1987
13,4,9.8A,,Ricardo Chacón,CUB,30.04.63,1,Caracas,24.06.1988
14,4,9.8,9.3,Yoshitaka Ito,JPN,23.06.70,1,Hitachi,23.04.1995
15,4,9.8,6.6,Shane Hearn,AUS,02.10.70,2,Perth,21.12.1996
16,4,9.8,2.7,Seun Ogunkoya,NGR,28.12.77,1,Ostrava,11.06.1998
17,4,9.8,4.1,Aaron Armstrong,USA,14.10.77,1,Garden City,01.05.1999
18,4,9.8,2.1,Deji Aliu,NGR,22.11.75,1,Lisboa,19.06.1999
19,4,9.8,5.4,Khalifa S Al-Saker,KSA,24.05.80,1,Ad-Dammam,13.10.1999
20,4,9.8,2.2,Mark Jelks,USA,10.04.84,1r1,Salamanca,06.07.2005
21,4,9.8,6.7,Mohammad Yeseen Al-Hasan,KSA,30.08.93,1rC,Jeddah,11.02.2022
22,23,9.9,5.0,Robert Hayes,USA,20.12.42,1,Walnut,27.04.1963
23,23,9.9,,R.L. Lasater,USA,17.09.41,1,Comerce,17.04.1964
24,23,9.9,2.7,Lennox Miller,JAM,08.10.46,1h3,Sacramento,20.06.1968
25,23,9.9,2.7,Bill Gaines,USA,18.06.48,2h3,Sacramento,20.06.1968
26,23,9.9A,3.2,John Carlos,USA,05.06.45,1,South Lake Tahoe,12.09.1969
27,23,9.9A,3.2,Ivory Crockett,USA,24.08.49,2,South Lake Tahoe,12.09.1969
28,23,9.9A,,Artwell Mandaza,RSA,04.01.46,1s1,Welkom,02.05.1970
29,23,9.9,3.8,Ivory Crockett,USA,24.08.49,1h3,Eugene,01.06.1972
30,23,9.9,3.8,Donald Quarrie,JAM,25.02.51,2h3,Eugene,01.06.1972
31,23,9.9,3.8,Robert Taylor,USA,14.09.48,1q4,Eugene,30.06.1972
32,23,9.9,4.7,Reynaud Robinson,USA,10.04.52,1s1,Eugene,01.07.1972
33,23,9.9,4.7,Norbert Payton,USA,16.01.49,2s1,Eugene,01.07.1972
34,23,9.9,4.7,Warren Edmondson,USA,27.10.50,3s1,Eugene,01.07.1972
35,23,9.9,4.7,Eddie Hart,USA,24.04.49,4s1,Eugene,01.07.1972
36,23,9.9,4.7,Willie Deckard,USA,03.01.51,5s1,Eugene,01.07.1972
37,23,9.9,,Felix Mata,VEN,30.01.51,1,Maracaibo,28.01.1973
38,23,9.9A,,Felix Mata,VEN,30.01.51,1,Caracas,28.04.1973
39,23,9.9,,Silvio Leonard,CUB,20.09.55,1,Ciudad de Panamá,09.02.1974
40,23,9.9,,Hasely Crawford,TTO,16.08.50,1,Arima,14.06.1975
41,23,9.9,,Charles Joseph,TTO,25.03.52,2,Arima,14.06.1975
42,23,9.9,,Felix Mata,VEN,30.01.51,1,Maracaibo,19.07.1975
43,23,9.9,,Donald Merrick,USA,26.11.55,1,Tallahassee,20.03.1976
44,23,9.9,16.6,Christer Garpenborg,SWE,12.02.52,1,Las Vegas,04.04.1976
45,23,9.9,16.6,Clancy Edwards,USA,09.08.55,2,Las Vegas,04.04.1976
46,23,9.9,3.0,Silvio Leonard,CUB,20.09.55,1,La Habana,21.05.1977
47,23,9.9,3.8,Ed Preston,USA,12.12.55,1,Jonesboro,21.05.1977
48,23,9.9,3.2,Mel Lattany,USA,10.08.59,1,Athens GA,21.04.1978
49,23,9.9,,Steve Williams,USA,13.11.53,1,Arima,15.05.1978
50,23,9.9,,Houston McTear,USA,12.02.57,1,Walnut,19.05.1978
51,23,9.9,5.6,Omar Ghizlat,MAR,08.09.50,1,Settat,09.07.1978
52,23,9.9,4.6,Terry Neely,USA,10.01.60,1,Santa Maria,07.04.1981
53,23,9.9,,Osvaldo Lara,CUB,13.07.55,1h,Santiago de Cuba,24.02.1982
54,23,9.9,,Paul Narracott,AUS,08.10.59,1,Melbourne,29.08.1982
55,23,9.9,,Bernie Jackson,USA,22.10.61,1,Coolidge,08.04.1983
56,23,9.9,4.3,Verrill Young,USA,28.08.60,1h2,Beaumont,29.04.1983
57,23,9.9,,Georges Enchill,GHA,25.04.56,1,Mobile,30.04.1983
58,23,9.9,,Thomas Jefferson,USA,08.06.62,1,Muncie,28.04.1984
59,23,9.9A,2.3,Calvin Smith,USA,08.01.61,1s1,San José,07.06.1984
60,23,9.9,,Mike Morris,USA,07.05.63,1,Plainfield,20.07.1985
61,23,9.9,,Alrick Munroe,JAM,13.11.60,1,Plainview,22.03.1986
62,23,9.9,,Danny Harris,USA,07.09.65,2,Ames,04.05.1986
63,23,9.9,3.7,Joe DeLoach,USA,05.06.67,2,Austin,04.04.1987
64,23,9.9,,William Trott,BER,20.03.65,1h2,Ames,14.05.1988
65,23,9.9,,Clive Wright,JAM,18.11.65,1,Kings Point,14.05.1988
66,23,9.9A,,Joel Isasi,CUB,31.07.67,2,Caracas,24.06.1988
67,23,9.9A,,Nivaldo Torres,CUB,07.12.63,3,Caracas,24.06.1988
68,23,9.9,,Derrick Florence,USA,19.06.68,1,College Station,01.04.1989
69,23,9.9,,John Brown,USA,05.07.68,1,Hutchinson,06.05.1989
70,23,9.9,3.5,Floyd Heard,USA,24.03.66,1,Houston,24.05.1990
71,23,9.9,2.7,Talal Mansoor,QAT,08.05.64,1,Ad-Dawhah,14.02.1992
72,23,9.9,,Robert Thomas,USA,04.09.66,1,Lincoln,02.05.1992
73,23,9.9,3.4,Derrick Thompson,USA,24.02.73,1,Fayetteville,08.05.1993
74,23,9.9,3.5,Dean Capobianco,AUS,11.05.70,1,Perth,20.11.1993
75,23,9.9,6.2,Rod Mapstone,AUS,19.11.69,1,Perth,12.11.1994
76,23,9.9,4.7,Dorian Green,USA,03.12.74,1,Champaign,15.04.1995
