,0,1,2,3,4,5,6
0,1,2.04,Heike Henkel,GER,05.05.64,Sindelfingen,08.03.1992
1,2,2.02,Marina Kuptsova,RUS,22.12.81,Arnstadt,08.02.2003
2,3,1.98,Ruth Beitia,ESP,01.04.79,Praha,26.02.2009
