,0,1,2,3,4,5,6,7,8
68,66,6.51,+1.4,Daniel Bailey,ANT,09.09.86,1rA,Berlin,20.06.2009
69,66,6.51,-0.2,Richard Thompson,TTO,07.06.85,2s2,Berlin,16.08.2009
70,66,6.51,+0.2,Darvis Patton,USA,04.12.77,3s1,Berlin,16.08.2009
71,72,6.52,+0.5,Dennis Mitchell,USA,20.02.66,4,Barcelona,01.08.1992
72,72,6.52,+0.5,Dennis Mitchell,USA,20.02.66,4,Barcelona,04.08.1992
73,72,6.52,+0.2,Linford Christie,GBR,02.04.60,1,München,21.06.1997
74,72,6.52,+0.2,Tim Montgomery,USA,28.01.75,7,Sevilla,22.08.1999
75,72,6.52,+0.5,Olusoji Adekotunbo Fasuba,NGR,09.07.84,1h3,Oslo,02.06.2006
76,72,6.52,+0.2,Marc Burns,TTO,07.01.83,4s1,Berlin,16.08.2009
77,72,6.52,+0.9,Marc Burns,TTO,07.01.83,6,Berlin,16.08.2009
78,79,6.53,+1.1,Carl Lewis,USA,01.07.61,1,Seoul,24.09.1988
79,79,6.53,+0.2,Davidson Ezinwa,NGR,22.11.71,6,Athínai,03.08.1997
80,79,6.53,+1.6,Terrence Trammell,USA,23.11.78,2h1,Oslo,02.06.2006
81,79,6.53,+1.4,Marc Burns,TTO,07.01.83,2rA,Berlin,20.06.2009
82,83,6.54,+1.1,Desai Williams,CAN,12.06.59,2,Seoul,24.09.1988
83,83,6.54,+0.5,Ronald Pognon,FRA,16.11.82,2h3,Oslo,02.06.2006
84,83,6.54,-0.2,Tyson Gay,USA,09.08.82,3s2,Berlin,16.08.2009
85,86,6.55,+1.1,Linford Christie,GBR,02.04.60,3,Seoul,24.09.1988
86,86,6.55,+1.6,Michael Frater,JAM,06.10.82,3h2,Oslo,02.06.2006
87,86,6.55,+1.4,Simeon Williamson,GBR,16.01.86,3rA,Berlin,20.06.2009
88,86,6.55,-0.2,Dwain Chambers,GBR,05.04.78,4s2,Berlin,16.08.2009
89,86,6.55,+0.2,Mike Rodgers,USA,24.04.85,5s1,Berlin,16.08.2009
90,91,6.56,+1.1,Calvin Smith,USA,08.01.61,4,Seoul,24.09.1988
91,91,6.56,+1.2,Bruny Surin,CAN,12.07.67,7=,Tokyo,25.08.1991
92,91,6.56,+1.2,Robson Caetano da Silva,BRA,04.09.64,7=,Tokyo,25.08.1991
93,91,6.56,+0.5,Raymond Stewart,JAM,18.03.65,5,Barcelona,01.08.1992
94,91,6.56,+0.5,Dwight Thomas,JAM,23.09.80,3h3=,Oslo,02.06.2006
95,91,6.56,+0.5,Marc Burns,TTO,07.01.83,3h3=,Oslo,02.06.2006
96,91,6.56,+1.4,James Dasaolu,GBR,05.09.87,4rA,Berlin,20.06.2009
97,91,6.56,+0.1,Enoch Adegoke,NGR,08.03.00,7,Tokyo,01.08.2021
98,99,6.57,+1.0,Winston Barnes,JAM,07.11.88,1rA,Sundsvall,25.07.2009
99,10,6.58,+1.1,Dennis Mitchell,USA,20.02.66,5=,Seoul,24.09.1988
100,10,6.58,+1.1,Robson Caetano da Silva,BRA,04.09.64,5=,Seoul,24.09.1988
101,10,6.58,+0.5,Linford Christie,GBR,02.04.60,1,Frankfurt,29.06.1991
102,10,6.58,+0.5,Olapade Adeniken,NGR,19.08.69,6=,Barcelona,01.08.1992
103,10,6.58,+0.5,Leroy Burrell,USA,21.02.67,6=,Barcelona,01.08.1992
104,10,6.58,+1.6,Abdul Aziz Zakari,GHA,02.09.76,3h1,Oslo,02.06.2006
105,10,6.59,+0.5,Daniel Sangouma,FRA,07.02.65,2,Frankfurt,29.06.1991
106,10,6.59,+0.3,Carl Lewis,USA,01.07.61,8,Stuttgart,15.08.1993
107,10,6.59,+1.6,Ainsley Waugh,JAM,17.09.81,4h2,Oslo,02.06.2006
108,10,6.59,+1.0,Andrew Hinds,BAR,25.04.84,2rA,Sundsvall,25.07.2009
109,10,6.59,-0.2,Michael Frater,JAM,06.10.82,5s2=,Berlin,16.08.2009
110,10,6.59,-0.2,Gerald Phiri,ZAM,06.10.88,5s2=,Berlin,16.08.2009
111,11,6.6,+1.4,Mark Lewis-Francis,GBR,04.09.82,1,Bremen,23.06.2001
112,11,6.6,-0.5,Marlon Devonish,GBR,01.06.76,4,Osaka,26.08.2007
113,11,6.6,+1.4,Samuel Francis,QAT,27.03.87,5rA,Berlin,20.06.2009
114,11,6.6,+0.2,Jaysuma Saidy Ndure,NOR,01.01.84,6s1,Berlin,16.08.2009
115,11,6.6,-0.8,Usain Bolt,JAM,21.08.86,6,London,05.08.2017
