,0,1,2,3,4,5,6
250,25,68.56,Mac Wilkins,USA,15.11.50,Eugene,21.07.1984
251,25,68.56,Lars Riedel,GER,28.06.67,Stendal,30.08.1997
252,25,68.56,Róbert Fazekas,HUN,18.08.75,Budapest,10.05.2003
253,25,68.56,Virgilijus Alekna,LTU,13.02.72,Kaunas,04.06.2004
254,25,68.56,Virgilijus Alekna,LTU,13.02.72,Tartu,11.06.2005
255,25,68.56,Gerd Kanter,EST,06.05.79,Chula Vista,06.05.2010
256,25,68.55,Virgilijus Alekna,LTU,13.02.72,Zürich,11.08.2000
257,25,68.55,Virgilijus Alekna,LTU,13.02.72,Kaunas,01.07.2006
258,25,68.55,Virgilijus Alekna,LTU,13.02.72,Réthymno,21.07.2006
259,26,68.54,John Powell,USA,25.06.47,Modesto,16.05.1981
260,26,68.54,Richard Bruch,SWE,02.07.46,Malmö,18.10.1984
261,26,68.54,Luis Mariano Delís,CUB,06.12.57,La Habana,14.03.1985
262,26,68.54,Virgilijus Alekna,LTU,13.02.72,Halle,16.05.1998
263,26,68.54,Róbert Fazekas,HUN,18.08.75,Debrecen,26.07.2002
264,26,68.54,Virgilijus Alekna,LTU,13.02.72,Zürich,15.08.2003
265,26,68.54,Virgilijus Alekna,LTU,13.02.72,Bydgoszcz,10.06.2007
266,26,68.54,Kristjan Ceh,SLO,17.02.99,Kuortane,26.06.2021
267,26,68.53,Gerd Kanter,EST,06.05.79,Tallinn,30.08.2006
268,26,68.53,Gerd Kanter,EST,06.05.79,Réthymno,20.07.2009
269,27,68.52,Lars Riedel,GER,28.06.67,Berlin,21.08.1992
270,27,68.52,Daniel Ståhl,SWE,27.08.92,Sollentuna,18.06.2019
271,27,68.51,Virgilijus Alekna,LTU,13.02.72,Zürich,06.08.2004
272,27,68.51,Daniel Ståhl,SWE,27.08.92,Székesfehérv,09.07.2019
273,27,68.51,Daniel Ståhl,SWE,27.08.92,Halmstad,29.06.2021
274,27,68.51,Alex Rose,SAM,17.11.91,Ramona,15.04.2023
275,27,68.5,Luis Mariano Delís,CUB,06.12.57,Edmonton,08.07.1983
276,27,68.5,Jürgen Schult,GER,11.05.60,Berlin,25.08.1987
277,27,68.5,Yuriy Dumchev,RUS,05.08.58,Bryansk,31.07.1988
278,27,68.49,Robert Harting,GER,18.10.84,Daegu,30.08.2011
279,28,68.48,Wolfgang Schmidt,GER,16.01.54,Dresden,13.06.1981
280,28,68.48,Wolfgang Schmidt,GER,16.01.54,Stockholm,07.07.1981
281,28,68.48,Arthur Burns,USA,19.07.54,Eugene,21.07.1984
282,28,68.48,Richard Bruch,SWE,02.07.46,Malmö,15.11.1984
283,28,68.48,Kristjan Ceh,SLO,17.02.99,Zagreb,11.09.2022
284,28,68.47,Virgilijus Alekna,LTU,13.02.72,Villeneuve d,09.06.2012
285,28,68.46,Luis Mariano Delís,CUB,06.12.57,Modesto,15.05.1982
286,28,68.46,Luis Mariano Delís,CUB,06.12.57,La Habana,18.05.1983
