,0,1,2,3,4,5,6,7
0,1,72.08,John Powell,USA,25.06.47,,Klagshamn,11.09.1987
1,2,69.8,Stefan Fernholm,SWE,02.07.59,,Klagshamn,13.08.1987
2,3,69.79,Anthony Washington,USA,16.01.66,1,La Jolla,06.06.1998
3,4,69.44,Adam Setliff,USA,15.12.69,1,La Jolla,21.07.2001
4,5,69.18,John Godina,USA,31.05.72,2,La Jolla,06.06.1998
5,6,68.51,Adam Setliff,USA,15.12.69,1,La Jolla,25.03.2000
6,7,68.46,Andy Bloom,USA,11.08.73,2,La Jolla,25.03.2000
7,8,68.45,Adam Setliff,USA,15.12.69,1,La Jolla,28.03.1998
8,9,68.12,Adam Setliff,USA,15.12.69,3,La Jolla,06.06.1998
9,10,67.86,Carl Brown,USA,11.02.70,1c1,La Jolla,26.04.2003
10,11,67.24,Andy Bloom,USA,11.08.73,1,La Jolla,27.03.1999
11,12,67.2,Vésteinn Hafsteinsson,ISL,12.12.60,1,Klagshamn,17.07.1987
