,0,1,2,3,4,5,6
0,1,73.08,Jay Silvester,USA,27.08.37,Lancester,16.05.1971
1,2,73.01,Róbert Fazekas,HUN,18.08.75,Szombathely,14.07.2002
2,3,70.2,Daniel Ståhl,SWE,27.08.92,Turku,08.08.2020
3,4,69.16,Daniel Ståhl,SWE,27.08.92,Eugene,19.07.2022
4,5,67.86,Andrius Gudzius,LTU,14.02.91,Ostrava,08.06.2018
