,0,1,2,3,4,5,6,7,8
0,1,9.91,1.2,Dennis Mitchell,USA,20.02.66,3,Tokyo,25.08.1991
1,2,9.94,0.1,Maurice Greene,USA,23.07.74,1rA,Berlin,01.09.1998
2,3,9.98,-0.7,Donovan Bailey,CAN,16.12.67,1,Luzern,27.06.2000
3,4,10.02,0.7,Daniel Sangouma,FRA,07.02.65,2,Villeneuve d'Ascq,29.06.1990
4,5,10.03A,-0.2,Dwain Chambers,GBR,05.04.78,3,Johannesburg,11.09.1998
5,6,10.09,1.8,Daniel Sangouma,FRA,07.02.65,1s2,Annecy,24.07.1993
