,0,1,2,3,4,5,6,7,8
0,1,9.7,+1.9,Donovan Powell,JAM,31.10.71,1,Houston,19.05.1995
1,1,9.7,+1.9,Carl Lewis,USA,01.07.61,2,Houston,19.05.1995
2,1,9.7,+1.9,Olapade Adeniken,NGR,19.08.69,3,Houston,19.05.1995
3,4,9.8,,Harvey Glance,USA,28.03.57,1,Auburn,09.04.1977
4,4,9.8,-0.8,Harvey Glance,USA,28.03.57,1,Gainesville,28.03.1981
5,4,9.8,+0.4,Jeff Phillips,USA,16.05.57,1,Knoxville,22.05.1982
6,4,9.8,+1.9,Ron Clark,USA,01.11.69,4,Houston,19.05.1995
7,4,9.8,,Olapade Adeniken,NGR,19.08.69,1s1,Lagos,20.06.1996
8,4,9.8,-2.2,Seun Ogunkoya,NGR,28.12.77,1,Lagos,18.07.1998
9,4,9.8A,,Olusoji Adekotunbo Fasuba,NGR,09.07.84,1h2,Nairobi,07.05.2005
10,4,9.8,+1.7,Jenris M. Vizcaíno,CUB,16.05.80,1s1,La Habana,14.06.2007
11,4,9.8,+0.2,Chinedu Oriala,NGR,17.12.81,1rB,Abuja,23.06.2008
12,4,9.8,+1.6,David Lescay,CUB,19.02.89,1,La Habana,18.02.2010
13,4,9.8,,Michael Herrera,CUB,05.06.85,1s1,La Habana,04.03.2010
14,4,9.8,,Michael Herrera,CUB,05.06.85,1,La Habana,04.03.2010
15,4,9.8,+1.8,Nicholas Imhoaperemhe,NGR,15.05.90,1,Kaduna,31.10.2014
16,4,9.8A,,Stern Liffa,MAW,17.07.00,1,Lilongwe,31.01.2022
17,18,9.9,+0.9,Eddie Hart,USA,24.04.49,1,Eugene,01.07.1972
18,18,9.9,+0.9,Reynaud Robinson,USA,10.04.52,2,Eugene,01.07.1972
19,18,9.9,+1.3,Steve Williams,USA,13.11.53,1,Westwood,21.06.1974
20,18,9.9,+1.7,Silvio Leonard,CUB,20.09.55,1,Ostrava,05.06.1975
21,18,9.9,±0.0,Steve Williams,USA,13.11.53,1,Siena,16.07.1975
22,18,9.9,-0.2,Steve Williams,USA,13.11.53,1,Berlin,22.08.1975
23,18,9.9,+0.7,Steve Williams,USA,13.11.53,1,Gainesville,27.03.1976
24,18,9.9,+0.7,Harvey Glance,USA,28.03.57,1,Columbia,03.04.1976
25,18,9.9,,Harvey Glance,USA,28.03.57,1,Baton Rouge,01.05.1976
26,18,9.9,+1.7,Donald Quarrie,JAM,25.02.51,1,Modesto,22.05.1976
27,18,9.9,+0.2,Silvio Leonard,CUB,20.09.55,1,La Habana,26.03.1977
28,18,9.9,+1.8,Johnny Jones,USA,04.04.58,1,Austin,02.04.1977
29,18,9.9,,Silvio Leonard,CUB,20.09.55,1,Pointe-á-Pitre,07.05.1977
30,18,9.9,,Harvey Glance,USA,28.03.57,1,Auburn,22.04.1978
31,18,9.9,,Mike Roberson,USA,25.03.56,2,Auburn,22.04.1978
32,18,9.9,+1.5,Ronald Desruelles,BEL,14.02.55,1,Merksem,23.06.1978
33,18,9.9,+1.5,Aleksandr Aksinin,RUS,04.11.54,1h5,Leningrad,03.06.1980
34,18,9.9,,Carl Lewis,USA,01.07.61,1,Port of Spain,10.07.1982
35,18,9.9,+1.6,Mel Lattany,USA,10.08.59,1,Rhede,01.09.1982
36,18,9.9,+1.2,Paul Narracott,AUS,08.10.59,1,Brisbane,04.01.1984
37,18,9.9,+0.4,Darwin Cook,USA,16.07.62,1,Nice,16.07.1985
38,18,9.9,+1.2,Vladimir Krylov,RUS,26.02.64,1,Odessa,04.09.1985
39,18,9.9,,Iziak Adeyanju,NGR,24.02.59,1,Bauchi,02.07.1988
40,18,9.9,,Olapade Adeniken,NGR,19.08.69,2,Bauchi,02.07.1988
41,18,9.9,+0.7,Vitaliy Savin,KAZ,23.01.66,1,Vladivostok,13.09.1988
42,18,9.9,,Vitaliy Savin,KAZ,23.01.66,1,Almaty,29.05.1989
43,18,9.9,+0.2,Salaam Gariba,GHA,23.01.69,1,Atlanta,06.04.1991
44,18,9.9A,,Kennedy Ondiek,KEN,12.12.66,1,Nairobi,27.07.1991
45,18,9.9,+1.5,Bruny Surin,CAN,12.07.67,1,Caorle,11.07.1992
46,18,9.9,+1.1,Kastytis Klimas,LTU,26.04.69,1,Kaunas,22.05.1993
47,18,9.9A,,Kennedy Ondiek,KEN,12.12.66,1,Nairobi,29.07.1993
48,18,9.9,,Anvar Kuchmuradov,UZB,05.01.70,1,Tashkent,05.05.1994
49,18,9.9,,Vladislav Dologodin,UKR,23.02.72,1h,Kharkov,13.05.1994
50,18,9.9,±0.0,Vladislav Dologodin,UKR,23.02.72,1,Kharkov,13.05.1994
51,18,9.9,±0.0,Robson Caetano da Silva,BRA,04.09.64,1,Rio de Janeiro,01.04.1995
52,18,9.9,+1.9,Sam Jefferson,USA,19.04.71,5,Houston,19.05.1995
53,18,9.9,+1.7,Jeff Laynes,USA,03.10.70,1,Port Alberni,24.05.1995
