,0,1,2,3,4,5
0,1.0,1:22.11,Great Britain & N.I.,1.0,Glasgow,03.03.1991
1,,,Linford Christie,,02.04.60,GBR
2,,,Darren Braithwaite,,20.01.69,GBR
3,,,Adeoye Mafe,,12.11.66,GBR
4,,,John Regis,,13.10.66,GBR
5,2.0,1:22.32,Italy,1.0,Torino,12.02.1984
6,,,Pierfrancesco Pavoni,,21.02.63,ITA
7,,,Giovanni Bongiorni,,08.07.56,ITA
8,,,Stefano Tilli,,22.08.62,ITA
9,,,Carlo Simionato,,07.01.61,ITA
