,0,1,2,3,4,5,6,7,8
0,1,21.52,Randy,Matson,USA,05.03.45,1,Dallas,11.02.1967
1,2,21.47,Randy,Matson,USA,05.03.45,1,Irving,17.05.1974
2,3,21.07,Hamza,Alic,BIH,20.01.79,1,Podgorica,28.04.2008
