,0,1,2,3,4,5,6,7,8
67,66,12.49,2.6,Damu Cherry,USA,29.11.77,1h3,Eugene,27.06.2009
68,66,12.49,3.1,Lolo Jones,USA,05.08.82,1,Edmonton,29.06.2013
69,66,12.49,3.0,Tonea Marshall,USA,17.12.98,1h2,Jacksonville,27.05.2021
70,66,12.49,2.5,Kaylah Robinson,USA,27.06.99,2r1,Austin,26.03.2022
71,66,12.49,2.4,Kendra Harrison,USA,18.09.92,2,Székesfehérvár,08.08.2022
72,73,12.50,3.2,Cornelia Oschkenat,GER,29.10.61,1rB,Berlin,13.09.1988
73,73,12.50,2.7,Svetla Dimitrova,BUL,27.01.70,1,Saint-Denis,10.06.1994
74,73,12.50,4.3,Perdita Felicien,CAN,29.08.80,1,Windsor,14.07.2007
75,73,12.50,2.3,Queen Claye,USA,10.09.88,2h1,Eugene,26.06.2015
76,73,12.50,2.6,Alaysha Johnson,USA,20.07.96,1,Houston,06.05.2022
77,78,12.51,3.2,Johanna Klier,GDR,13.09.52,1,Cottbus,17.07.1980
78,78,12.51,3.6,Sabine John,GDR,16.10.57,1,Dresden,27.07.1984
79,78,12.51,4.4,Cornelia Oschkenat,GER,29.10.61,2rA,Berlin,13.09.1988
80,78,12.51A,3.3,Yuliya Graudyn,RUS,13.11.70,1,Sestriere,31.07.1994
81,78,12.51,2.1,Ludmila Engquist,SWE,21.04.64,1h2,Oslo,05.07.1996
82,78,12.51,2.7,Miesha McKelvy,USA,26.07.76,2,Eugene,26.05.2002
83,78,12.51,2.1,Delloreen Ennis,JAM,05.03.75,1,Ad-Dawhah,14.05.2004
84,78,12.51,2.5,Kellie Wells,USA,16.07.82,1s2,Eugene,26.06.2011
85,86,12.52,5.0,Svetla Dimitrova,BUL,27.01.70,2,Dijon,12.06.1994
86,86,12.52,2.5,Ludmila Engquist,SWE,21.04.64,1h1,Karlskrona,10.08.1996
87,86,12.52,2.6,Gail Devers,USA,19.11.66,2,Carson,22.05.2004
88,86,12.52,3.1,Angela Whyte,CAN,22.05.80,2,Edmonton,29.06.2013
89,86,12.52,2.8,Sharika Nelvis,USA,10.05.90,1,Eugene,14.06.2014
90,86,12.52,2.9,Brianna McNeal,USA,18.08.91,1,Kingston,07.05.2016
91,86,12.52,2.1,Chanel Brissett,USA,10.08.99,2r6,Waco,23.04.2022
92,93,12.53,2.2,Mihaela Pogacian,ROU,27.01.58,1,Edinburgh,06.07.1990
93,93,12.53,3.1,Joanna Hayes,USA,23.12.76,1,Eugene,08.06.2008
94,93,12.53,3.4,Kellie Wells,USA,16.07.82,1h3,Eugene,25.06.2011
95,93,12.53,2.3,Sally Pearson,AUS,19.09.86,1,Sydney,02.04.2017
96,93,12.53,2.6,Jasmine Camacho-Quinn,PUR,21.08.96,1rA,Fayetteville,28.04.2018
97,93,12.53,2.1,Danielle Williams,JAM,14.09.92,1h2,Birmingham,18.08.2019
98,93,12.53,2.6,Tonea Marshall,USA,17.12.98,1r1,Baton Rouge,24.04.2021
99,93,12.53,2.5,Devynne Charlton,BAH,26.11.95,7,Eugene,24.07.2022
100,10,12.54,3.4,Ludmila Engquist,SWE,21.04.64,1,Salamanca,14.07.1997
101,10,12.54,2.2,Gail Devers,USA,19.11.66,1,Eugene,27.06.1999
102,10,12.54,2.1,Brianna McNeal,USA,18.08.91,1rB,Austin,30.03.2013
103,10,12.54,2.8,Jasmin Stowers,USA,23.09.91,2,Eugene,14.06.2014
104,10,12.54,3.1,Jasmin Stowers,USA,23.09.91,1r1,Baton Rouge,18.04.2015
105,10,12.54,2.9,Queen Claye,USA,10.09.88,2,Kingston,07.05.2016
106,10,12.54,3.8,Jasmine Camacho-Quinn,PUR,21.08.96,1,Eugene,11.06.2016
107,10,12.54,2.3,Kendra Harrison,USA,18.09.92,1r1,Austin,15.04.2017
108,10,12.54,5.4,Christina Clemons,USA,29.05.90,1s1,Leavenworth,01.05.2021
109,10,12.54,2.4,Oluwatobiloba Amusan,NGR,23.04.97,1h2,Lagos,18.06.2021
110,11,12.55,3.4,Grazyna Rabsztyn,POL,20.09.52,1,Warszawa,02.06.1978
111,11,12.55,3.8,Tatyana Reshetnikova,RUS,14.10.66,1,Lyon,11.06.1994
112,11,12.55,3.1,Melissa Morrison,USA,09.07.71,1,Walnut,18.04.1999
113,11,12.55,4.3,Angela Whyte,CAN,22.05.80,2,Windsor,14.07.2007
114,11,12.55,3.2,Virginia Crawford,USA,07.09.83,3s1,Eugene,28.06.2009
115,11,12.55,2.9,Danielle Williams,JAM,14.09.92,3,Kingston,07.05.2016
116,11,12.55,2.7,Cynthia Sember,GBR,05.08.94,2,Miramar,10.04.2021
117,11,12.55,3.6,Alia Armstrong,USA,28.12.00,1r1,Baton Rouge,23.04.2022
118,11,12.55,2.8,Nia Ali,USA,23.10.88,1h2,Gainesville,15.04.2023
119,12,12.56,3.2,Kerstin Knabe,GDR,07.07.59,2,Cottbus,17.07.1980
120,12,12.56,3.6,Cornelia Oschkenat,GER,29.10.61,1,Berlin,22.09.1985
121,12,12.56,2.7,Vashti Thomas,USA,21.04.90,2rA,Walnut,20.04.2013
122,12,12.56,2.7,Tonea Marshall,USA,17.12.98,1r3,Waco,02.04.2022
123,12,12.56,5.4,Cynthia Sember,GBR,05.08.94,1,Manchester,26.06.2022
