,0,1,2,3,4,5,6,7
0,1,1:13.2,John Kipkurgat,KEN,16.03.44,1,Pointe-a-Pierre,23.03.1974
1,2,1:14.4,David Rudisha,KEN,17.12.88,1,Heusden-Zolder,10.07.2010
2,3,1:14.43,Nijel Amos,BOT,15.03.94,1,Zürich,29.08.2019
3,4,1:14.5,Wilson Kipketer,DEN,12.12.70,1,Zürich,13.08.1997
4,5,1:14.54,David Rudisha,KEN,17.12.88,1,Berlin,22.08.2010
5,6,1:14.59,David Rudisha,KEN,17.12.88,1rA,Rieti,29.08.2010
6,7,1:14.6,Wilson Kipketer,DEN,12.12.70,1,Köln,24.08.1997
7,8,1:14.79,David Rudisha,KEN,17.12.88,1,Saint-Denis,06.07.2012
8,9,1:15.0,Sebastian Coe,GBR,29.09.56,1,Firenze,10.06.1981
9,10,1:15.05,Stephen Tapala,KEN,80,1rA,Oslo,04.06.2010
10,11,1:15.1,Norberto Téllez,CUB,22.01.72,2,Zürich,13.08.1997
11,11,1:15.1,André Bucher,SUI,19.10.76,1,Zürich,17.08.2001
12,13,1:15.18,Donavan Brazier,USA,15.04.97,1,Ad-Dawhah,01.10.2019
13,14,1:15.22,Nijel Amos,BOT,15.03.94,1,Monaco,12.07.2019
14,15,1:15.4,Sebastian Coe,GBR,29.09.56,,Oslo,05.07.1979
15,15,1:15.4,Jean-Patrick Nduwimana,BDI,09.05.78,2,Zürich,17.08.2001
16,17,1:15.41,Joaquim Cruz,BRA,12.03.63,1,Köln,25.08.1985
17,18,1:15.45,Nijel Amos,BOT,15.03.94,1,Monaco,20.07.2018
18,19,1:15.5,Patrick Konchellah,KEN,20.04.68,3,Zürich,13.08.1997
19,20,1:15.6,Mike Boit,KEN,06.01.49,1,Zürich,24.08.1977
20,20,1:15.6,Alberto Juantorena,CUB,03.12.50,2,Zürich,24.08.1977
21,20,1:15.6A,Robert Kibet,KEN,15.12.65,1,Nairobi,07.06.1991
22,20,1:15.6,Nils Schumann,GER,20.05.78,3=,Zürich,17.08.2001
23,20,1:15.6,Wilfred Bungei,KEN,24.07.80,3=,Zürich,17.08.2001
24,20,1:15.60,Brandon McBride,CAN,15.06.94,1,Paris,24.08.2019
25,26,1:15.63,Nijel Amos,BOT,15.03.94,1,Berlin,06.09.2015
26,27,1:15.68,Wesley Vázquez,PUR,27.03.94,2,Ad-Dawhah,01.10.2019
27,28,1:15.7,Johnny Gray,USA,19.06.60,1,New Orleans,24.06.1992
28,28,1:15.7,Patrick Ndururi,KEN,12.01.69,4,Zürich,13.08.1997
29,30,1:15.76,David Rudisha,KEN,17.12.88,1rA,Rieti,06.09.2009
30,31,1:15.8,Joaquim Cruz,BRA,12.03.63,1,Köln,26.08.1984
31,31,1:15.8,Andrea Longo,ITA,26.06.75,1,Roma,14.07.1998
32,33,1:15.81,Wesley Vázquez,PUR,27.03.94,1s1,Ad-Dawhah,29.09.2019
33,34,1:15.85,David Rudisha,KEN,17.12.88,1,Monaco,18.07.2014
34,35,1:15.9,Johnny Gray,USA,19.06.60,1,Atlanta,31.07.1996
35,36,1:15.97,Pierre-Ambroise Bosse,FRA,11.05.92,1,Monaco,17.07.2015
