,0,1,2,3,4,5,6,7
0,1,7.89,Vera Komisova,RUS,11.06.53,1,Vilnius,04.02.1979
1,2,7.98,Tatyana Anisimova,RUS,19.10.49,2,Vilnius,04.02.1979
