,0,1,2,3,4,5,6,7,8
0,1,13.14,2.9,Igor Kazanovs,LAT,24.09.63,1r1,Leningrad,08.06.1986
1,2,13.25,2.9,Aleksandr Markin,RUS,08.09.62,2r1,Leningrad,08.06.1986
2,3,13.33,2.9,Gennadiy Chugunov,AZE,26.11.63,3r1,Leningrad,08.06.1986
3,4,13.36,2.9,Vladimir Shishkin,RUS,12.01.64,4r1,Leningrad,08.06.1986
4,5,13.46,2.9,Anatoliy Titov,RUS,03.03.56,5r1,Leningrad,08.06.1986
5,6,13.48,-0.9,Igor Podmaryov,TKM,08.12.61,1r2,Leningrad,08.06.1986
6,7,13.49,2.0,Daniel Kiss,HUN,12.02.82,1,Jonesboro,07.05.2005
