,0,1,2,3,4,5,6,7
0,1,3:56.15,Mariem Alaoui Selsouli,MAR,08.04.84,,Saint-Denis,06.07.2012
1,2,3:56.59,Yelena Soboleva,RUS,03.10.82,,Moskva,10.07.2008
2,3,3:56.62,Asli Cakir Alptekin,TUR,20.08.85,,Saint-Denis,06.07.2012
3,4,3:57.30+,Yelena Soboleva,RUS,03.10.82,,Moskva,29.06.2007
4,5,3:57.65,Anna Alminova,RUS,17.01.85,,Saint-Denis,16.07.2010
5,6,3:58.30,Yelena Soboleva,RUS,03.10.82,,Athínai,02.07.2007
6,7,3:58.38,Anna Alminova,RUS,17.01.85,,Cheboksary,26.07.2009
7,8,3:58.99,Yelena Soboleva,RUS,03.10.82,,Osaka,02.09.2007
8,9,3:59.06,Sandra Gasser,SUI,27.07.62,,Roma,05.09.1987
9,10,3:59.28,Yekaterina Kostetskaya,RUS,31.12.86,,Cheboksary,06.07.2012
10,11,3:59.42,Tatyana Tomashova,RUS,01.07.75,,Kazan,20.07.2008
11,12,3:59.49,Yekaterina Sharmina,RUS,06.08.86,,Cheboksary,06.07.2012
12,13,3:59.61,Latifa Essarokh,FRA,11.12.73,,Stockholm,25.07.2006
13,14,3:59.89,Yekaterina Ishova,RUS,17.01.89,r2,Moskva,13.06.2012
14,15,3:59.91,Yelena Soboleva,RUS,03.10.82,,Saint-Denis,06.07.2007
15,16,4:00.33,Yelena Soboleva,RUS,03.10.82,r2,Moskva,13.06.2012
16,17,4:00.36,Liliana Popescu,ROU,05.02.82,,Kalamáta,04.06.2008
17,18,4:00.57,Yuliya Chizhenko,RUS,30.08.79,,Kazan,20.07.2008
18,19,4:00.7,Yuliya Chizhenko,RUS,30.08.79,,Athínai,02.07.2007
19,20,4:00.82,Yelena Arzhakova,RUS,08.09.89,r2,Moskva,13.06.2012
20,21,4:00.84,Anna Alminova,RUS,17.01.85,,Saransk,15.07.2010
21,22,4:01.02,Yekaterina Ishova,RUS,17.01.89,,Barcelona,22.07.2011
22,23,4:01.14,Yelena Soboleva,RUS,03.10.82,,Zhukovskiy,17.06.2012
23,24,4:01.15,Anna Alminova,RUS,17.01.85,,Zürich,28.08.2009
24,25,4:01.16,Anna Mishchenko,UKR,25.08.83,,Saint-Denis,06.07.2012
25,26,4:01.18,Gamze Bulut,TUR,03.08.92,s2,London,08.08.2012
26,27,4:01.2,Olga Yegorova,RUS,28.03.72,,Athínai,02.07.2007
27,28,4:01.44,Anna Alminova,RUS,17.01.85,,Eugene,07.06.2009
28,29,4:01.54,Anna Alminova,RUS,17.01.85,,Hengelo,01.06.2009
29,30,4:01.55,Anna Alminova,RUS,17.01.85,,Stockholm,06.08.2010
30,31,4:01.58,Yuliya Chizhenko,RUS,30.08.79,,Oslo,15.06.2007
31,32,4:01.62,Yekaterina Sharmina,RUS,06.08.86,h2,Cheboksary,05.07.2012
32,33,4:01.63,Regina Jacobs,USA,28.08.63,,Palo Alto,21.06.2003
33,34,4:01.65,Yuliya Chizhenko,RUS,30.08.79,,Sankt Peterburg,03.07.2008
34,35,4:01.68,Yekaterina Sharmina,RUS,06.08.86,,Cheboksary,24.07.2011
35,36,4:01.70,Yuliya Zaripova,RUS,26.04.86,h2,Cheboksary,05.07.2012
36,37,4:01.95,Anna Mishchenko,UKR,25.08.83,,Ad-Dawhah,15.05.2015
37,38,4:02.10,Yekaterina Sharmina,RUS,06.08.86,r1,Rieti,10.09.2011
38,39,4:02.17,Asli Cakir Alptekin,TUR,20.08.85,,Barcelona,01.08.2010
39,40,4:02.2,Alemitu Bekele,TUR,17.09.77,,Izmir,29.06.2010
40,41,4:02.24,Anna Alminova,RUS,17.01.85,,Barcelona,01.08.2010
41,42,4:02.31,Meraf Bahta,SWE,24.06.89,,Stockholm,10.06.2018
42,43,4:02.37,Daniela Yordanova,BUL,08.03.76,,Athínai,13.07.2008
43,43,4:02.37,Natallia Kareiva,BLR,14.11.85,s2,London,08.08.2012
44,45,4:02.40,Daniela Yordanova,BUL,08.03.76,,Saint-Denis,18.07.2008
45,46,4:02.46,Yuliya Chizhenko,RUS,30.08.79,,Osaka,02.09.2007
46,47,4:02.47,Anna Mishchenko,UKR,25.08.83,,Kawasaki,10.05.2015
47,48,4:02.56,Yuliya Zaripova,RUS,26.04.86,,Moskva,25.07.2013
48,49,4:02.70+,Olga Yegorova,RUS,28.03.72,,Moskva,29.06.2007
49,50,4:02.73,Olesya Syreva,RUS,25.11.83,,Cheboksary,24.07.2011
50,51,4:02.75,Yekaterina Sharmina,RUS,06.08.86,,Zhukovskiy,17.06.2012
51,52,4:02.8,Tatyana Tomashova,RUS,01.07.75,,Athínai,02.07.2007
52,53,4:02.88,Olga Yegorova,RUS,28.03.72,,Saint-Denis,06.07.2007
53,54,4:02.89,Anna Mishchenko,UKR,25.08.83,,Beijing,20.05.2015
54,55,4:02.9+,Yelena Soboleva,RUS,03.10.82,,Bruxelles,14.09.2007
55,56,4:02.98,Yuliya Chizhenko,RUS,30.08.79,,Eugene,10.06.2007
56,57,4:03.05,Yuliya Chizhenko,RUS,30.08.79,h3,Kazan,19.07.2008
57,58,4:03.20,Liliana Popescu,ROU,05.02.82,,Bucuresti,06.06.2008
58,59,4:03.27,Olga Yegorova,RUS,28.03.72,,Rieti,09.09.2007
59,60,4:03.33,Natalya Yevdokimova,RUS,17.03.78,,Cheboksary,24.07.2011
60,61,4:03.36,Meraf Bahta,SWE,24.06.89,rA,Madrid,22.06.2018
61,62,4:03.42,Gamze Bulut,TUR,03.08.92,,Istanbul,09.06.2012
62,63,4:03.48,Yekaterina Sharmina,RUS,06.08.86,,Bruxelles,16.09.2011
63,64,4:03.69,Anna Mishchenko,UKR,25.08.83,,Roma,04.06.2015
