,0,1,2,3,4,5,6,7
0,1,9:32.94,Korene Hinds,JAM,18.01.76,1,Kingston,24.06.2005
1,2,9:33.31,Mardrea Hyman,JAM,22.12.72,2,Kingston,24.06.2005
2,3,9:48.60,Amy Cashin,AUS,28.07.94,1,Richmond,16.04.2021
3,4,9:57.93,Ceili McCabe,CAN,01.09.01,2,Richmond,16.04.2021
4,5,10:01.97,Angelina Ellis,USA,,3,Richmond,16.04.2021
5,6,10:05.33,Laura Taborda,POR,01.01.99,4,Richmond,16.04.2021
6,7,10:12.37,Semra Karaslan,TUR,18.01.98,5,Richmond,16.04.2021
7,8,10:17.37,Katherine Dowie,AUS,03.04.99,6,Richmond,16.04.2021
8,9,10:17.77,Rachel Boice,USA,,7,Richmond,16.04.2021
9,10,10:23.48,Kaitlyn Shea,USA,24.09.96,1,Charleston,15.05.2021
10,11,10:26.52,Laura Taborda,POR,01.01.99,2,Charleston,15.05.2021
11,12,10:41.85,Saskia Pingpank,GER,20.05.98,3,Charleston,15.05.2021
