,0,1,2,3,4,5,6,7
0,1,9:05.02,Yuliya Zaripova,RUS,26.04.86,,Stockholm,17.08.2012
1,2,9:06.72,Yuliya Zaripova,RUS,26.04.86,,London,06.08.2012
2,3,9:07.03,Yuliya Zaripova,RUS,26.04.86,,Daegu,30.08.2011
3,4,9:07.32,Marta Domínguez,ESP,03.11.75,,Berlin,17.08.2009
4,5,9:07.64,Yekaterina Volkova,RUS,16.02.78,,Beijing,17.08.2008
5,6,9:09.99,Yuliya Zaripova,RUS,26.04.86,,Cheboksary,03.07.2012
6,7,9:15.43,Yuliya Zaripova,RUS,26.04.86,,Bruxelles,16.09.2011
7,8,9:17.07,Marta Domínguez,ESP,03.11.75,,Huelva,09.06.2010
8,9,9:17.40,Yekaterina Volkova,RUS,16.02.78,,Roma,10.07.2009
9,10,9:17.74,Marta Domínguez,ESP,03.11.75,,Barcelona,30.07.2010
10,11,9:20.69,Rosefline Chepngetich,KEN,17.06.97,,Rabat,16.07.2017
11,12,9:23.61,Lyubov Kharlamova,RUS,02.03.81,,Monaco,20.08.2006
12,13,9:23.82,Yuliya Zaripova,RUS,26.04.86,r1,Cheboksary,23.07.2011
13,14,9:24.26,Marta Domínguez,ESP,03.11.75,,Huelva,07.06.2012
14,15,9:25.40,Yekaterina Volkova,RUS,16.02.78,,Heusden-Zolder,18.07.2009
15,16,9:25.68,Yuliya Zaripova,RUS,26.04.86,h3,London,04.08.2012
16,17,9:28.00,Yuliya Zaripova,RUS,26.04.86,,Kazan,10.07.2013
17,18,9:29.39,Lyubov Kharlamova,RUS,02.03.81,r1,Cheboksary,23.07.2011
18,19,9:29.49,Yekaterina Volkova,RUS,16.02.78,,Stuttgart,13.09.2008
19,20,9:29.61,Marta Domínguez,ESP,03.11.75,,Eugene,03.07.2010
20,21,9:29.71,Marta Domínguez,ESP,03.11.75,h2,London,04.08.2012
21,22,9:29.82,Lyubov Kharlamova,RUS,02.03.81,,Barcelona,30.07.2010
22,23,9:31.06,Binnaz Uslu,TUR,12.03.85,,Daegu,30.08.2011
23,24,9:31.16,Svitlana Shmidt,UKR,20.03.90,,Yalta,13.06.2012
24,25,9:33.03,Svitlana Shmidt,UKR,20.03.90,,Helsinki,30.06.2012
25,26,9:33.43,Svitlana Shmidt,UKR,20.03.90,,Yalta,28.05.2012
26,27,9:33.53,Lyubov Kharlamova,RUS,02.03.81,,Göteborg,12.08.2006
27,28,9:34.59,Yekaterina Volkova,RUS,16.02.78,,Rieti,07.09.2008
28,29,9:34.78,Marta Domínguez,ESP,03.11.75,h3,Berlin,15.08.2009
29,30,9:34.88,Gamze Bulut,TUR,03.08.92,,Izmir,19.05.2012
30,31,9:35.61,Iríni Kokkinaríou,GRE,14.02.81,h1,Berlin,15.08.2009
31,32,9:35.80,Yuliya Zaripova,RUS,26.04.86,h3,Daegu,27.08.2011
32,33,9:36.45,Marta Domínguez,ESP,03.11.75,,London,06.08.2012
33,34,9:36.68,Iríni Kokkinaríou,GRE,14.02.81,,Oslo,03.07.2009
34,35,9:36.77,Svitlana Shmidt,UKR,20.03.90,h1,Helsinki,28.06.2012
35,36,9:36.78,Lyubov Kharlamova,RUS,02.03.81,,Moskva,09.07.2011
