,0,1,2,3,4,5,6,7
0,1,2.37,Javier Sotomayor,CUB,13.10.67,1,Salgótarján,11.09.1995
1,2,2.36,Javier Sotomayor,CUB,13.10.67,1,Salgótarján,12.09.1994
2,2,2.36,Steinar Hoen,NOR,08.02.71,1,Oslo,01.07.1997
3,4,2.34,Steinar Hoen,NOR,08.02.71,1,Bergen,04.06.1994
4,5,2.32,Javier Sotomayor,CUB,13.10.67,1,Salgótarján,17.09.1997
5,5,2.32,Charles Austin,USA,19.12.67,2,Salgótarján,17.09.1997
6,7,2.31,Patrik Sjöberg,SWE,05.01.65,1,Bergen,27.05.1995
7,7,2.31,Staffan Strand,SWE,18.04.76,1,Båstad,01.07.2001
