,0,1,2,3,4,5,6,7,8
0,1,9.78,4.0,Arthur Gue Cissé,CIV,29.12.96,1h4,Konya,08.08.2022
1,2,9.88,5.1,Hassan Taftian,IRI,04.05.93,1h5,Konya,08.08.2022
2,3,9.99,5.1,Barakat Al-Harthi,OMA,15.06.88,2h5,Konya,08.08.2022
3,4,10.01,4.0,Imran Rahman,BAN,05.07.93,2h4,Konya,08.08.2022
4,5,10.03,5.1,Chakir Machmour,MAR,12.03.94,3h5,Konya,08.08.2022
