,0,1,2,3,4,5,6,7,8
0,1,22.11,Rolf,Oesterreich,GDR,24.08.49,,Zschopau,12.09.1976
1,2,21.46,Rolf,Oesterreich,GDR,24.08.49,1.0,Zwickau,26.05.1976
2,3,21.3,Rolf,Oesterreich,GDR,24.08.49,1.0,Karl-Marx-Stadt,17.05.1978
