,0,1,2,3,4,5,6,7
0,1,1:44.0,Rob Druppers,NED,29.04.62,1,Utrecht,17.08.1985
1,2,1:44.56,Sebastian Coe,GBR,29.09.56,1,Oslo,11.07.1981
2,3,1:44.62,Noah Ngeny,KEN,02.11.78,1,Rieti,05.09.1999
3,4,1:44.79,Noah Ngeny,KEN,02.11.78,1,Nice,17.07.1999
4,5,1:44.94,Steve Cram,GBR,14.10.60,1,Gateshead,09.08.1985
5,6,1:45.53,Khadevis Robinson,USA,19.07.76,1,Eugene,03.07.2010
