,0,1,2,3,4,5,6
0,1,2.03,Louise Ritter,USA,18.02.58,Seoul,30.09.1988
1,2,1.99,Hanne Haugland,NOR,14.12.70,Athínai,10.08.1997
2,2,1.99,Kajsa Bergqvist,SWE,12.10.76,Rovereto,31.08.2005
