,0,1,2,3,4,5,6
0,1,2.06,Stefka Kostadinova,BUL,25.03.65,Roma,30.08.1987
1,2,2.05,Blanka Vlasic,CRO,08.11.83,Zagreb,31.08.2009
2,3,2.04,Stefka Kostadinova,BUL,25.03.65,Moskva,18.08.1985
3,3,2.04,Stefka Kostadinova,BUL,25.03.65,Roma,30.08.1987
4,3,2.04,Stefka Kostadinova,BUL,25.03.65,Cagliari,16.09.1987
5,3,2.04,Stefka Kostadinova,BUL,25.03.65,Sofia,03.09.1988
6,3,2.04,Hestrie Cloete,RSA,26.08.78,Saint-Denis,31.08.2003
7,3,2.04,Yelena Slesarenko,RUS,28.02.82,Athínai,28.08.2004
8,3,2.04,Anna Chicherova,RUS,22.07.82,Cheboksary,22.07.2011
9,10,2.03,Stefka Kostadinova,BUL,25.03.65,Sofia,25.05.1986
10,10,2.03,Stefka Kostadinova,BUL,25.03.65,Wörrstadt,14.06.1986
11,10,2.03,Stefka Kostadinova,BUL,25.03.65,Cagliari,14.09.1986
12,10,2.03,Stefka Kostadinova,BUL,25.03.65,Atlanta,03.08.1996
13,10,2.03,Blanka Vlasic,CRO,08.11.83,Stockholm,07.08.2007
14,10,2.03,Blanka Vlasic,CRO,08.11.83,Osaka,02.09.2007
15,10,2.03,Blanka Vlasic,CRO,08.11.83,Madrid,05.07.2008
16,10,2.03,Blanka Vlasic,CRO,08.11.83,Beijing,23.08.2008
17,10,2.03,Tia Hellebaut,BEL,16.02.78,Beijing,23.08.2008
18,10,2.03,Chaunté Lowe,USA,12.01.84,Cottbus,30.05.2010
19,10,2.03,Chaunté Lowe,USA,12.01.84,Des Moines,26.06.2010
20,10,2.03,Anna Chicherova,RUS,22.07.82,London,11.08.2012
21,10,2.03,Mariya Lasitskene,RUS,14.01.93,Ostrava,20.06.2019
22,10,2.03,Mariya Lasitskene,RUS,14.01.93,Zürich,08.09.2021
23,24,2.02,Tamara Bykova,RUS,21.12.58,Kyiv,22.06.1984
24,24,2.02,Lyudmila Andonova,BUL,06.05.60,Berlin,20.07.1984
25,24,2.02,Stefka Kostadinova,BUL,25.03.65,Moskva,18.08.1985
26,24,2.02,Tamara Bykova,RUS,21.12.58,Roma,30.08.1987
27,24,2.02,Stefka Kostadinova,BUL,25.03.65,Roma,30.08.1987
28,24,2.02,Heike Henkel,GER,05.05.64,Wörrstadt,30.05.1992
29,24,2.02,Hestrie Cloete,RSA,26.08.78,Monaco,04.08.1999
30,24,2.02,Kajsa Bergqvist,SWE,12.10.76,Lausanne,02.07.2002
31,24,2.02,Kajsa Bergqvist,SWE,12.10.76,Poznan,18.08.2002
32,24,2.02,Kajsa Bergqvist,SWE,12.10.76,Eberstadt,26.07.2003
33,24,2.02,Hestrie Cloete,RSA,26.08.78,Saint-Denis,31.08.2003
34,24,2.02,Yelena Slesarenko,RUS,28.02.82,Bydgoszcz,20.06.2004
35,24,2.02,Yelena Slesarenko,RUS,28.02.82,Athínai,28.08.2004
36,24,2.02,Venelina Veneva,BUL,13.06.74,Zürich,18.08.2006
37,24,2.02,Blanka Vlasic,CRO,08.11.83,Ad-Dawhah,11.05.2007
38,24,2.02,Blanka Vlasic,CRO,08.11.83,Thessaloníki,30.07.2007
39,24,2.02,Blanka Vlasic,CRO,08.11.83,Ostrava,12.06.2008
40,24,2.02,Blanka Vlasic,CRO,08.11.83,Istanbul,22.06.2008
41,24,2.02,Blanka Vlasic,CRO,08.11.83,Bydgoszcz,01.07.2008
42,24,2.02,Blanka Vlasic,CRO,08.11.83,Zagreb,09.09.2008
43,24,2.02,Blanka Vlasic,CRO,08.11.83,Split,16.05.2009
44,24,2.02,Blanka Vlasic,CRO,08.11.83,Berlin,20.08.2009
45,24,2.02,Blanka Vlasic,CRO,08.11.83,Thessaloníki,13.09.2009
46,24,2.02,Blanka Vlasic,CRO,08.11.83,Split,05.09.2010
47,24,2.02,Anna Chicherova,RUS,22.07.82,Bruxelles,16.09.2011
48,24,2.02,Mariya Lasitskene,RUS,14.01.93,London,22.07.2018
49,24,2.02,Mariya Lasitskene,RUS,14.01.93,Palo Alto,30.06.2019
50,24,2.02,Yaroslava Mahuchikh,UKR,19.09.01,Ad-Dawhah,30.09.2019
51,24,2.02,Mariya Lasitskene,RUS,14.01.93,Ad-Dawhah,30.09.2019
52,24,2.02,Mariya Lasitskene,RUS,14.01.93,Tokyo,07.08.2021
53,24,2.02,Yaroslava Mahuchikh,UKR,19.09.01,Bruxelles,02.09.2022
54,55,2.01,Ulrike Meyfarth,FRG,04.05.56,London,21.08.1983
