,0,1,2,3,4,5,6,7,8
0,1,12.12,+0.9,Oluwatobiloba Amusan,NGR,23.04.97,1s1,Eugene,24.07.2022
1,2,12.2,+0.3,Kendra Harrison,USA,18.09.92,1,London,22.07.2016
2,3,12.21,+0.7,Yordanka Donkova,BUL,28.09.61,1,Stara Zagora,20.08.1988
3,4,12.24,+0.9,Yordanka Donkova,BUL,28.09.61,1s,Stara Zagora,28.08.1988
4,4,12.24,+0.7,Kendra Harrison,USA,18.09.92,1,Eugene,28.05.2016
5,6,12.25,+1.4,Ginka Zagorcheva,BUL,12.04.58,1,Dráma,08.08.1987
6,7,12.26,+1.5,Yordanka Donkova,BUL,28.09.61,1,Ljubljana,07.09.1986
7,7,12.26,+1.7,Ludmila Engquist,RUS,21.04.64,1r1,Sevilla,06.06.1992
8,7,12.26,+1.2,Brianna McNeal,USA,18.08.91,1,Des Moines,22.06.2013
9,7,12.26,-0.2,Jasmine Camacho-Quinn,PUR,21.08.96,1s3,Tokyo,01.08.2021
10,11,12.27,-1.2,Yordanka Donkova,BUL,28.09.61,1,Stara Zagora,28.08.1988
11,11,12.27,+0.9,Kendra Harrison,USA,18.09.92,2s1,Eugene,24.07.2022
12,11,12.27,+0.1,Jasmine Camacho-Quinn,PUR,21.08.96,1,Bruxelles,02.09.2022
13,14,12.28,+1.8,Ludmila Engquist,RUS,21.04.64,1,Kyiv,11.07.1991
14,14,12.28,+0.9,Ludmila Engquist,RUS,21.04.64,1r2,Sevilla,06.06.1992
15,14,12.28,+1.1,Sally Pearson,AUS,19.09.86,1,Daegu,03.09.2011
16,14,12.28,+0.1,Kendra Harrison,USA,18.09.92,1rA,Székesfehérvár,04.07.2017
17,18,12.29,-0.4,Yordanka Donkova,BUL,28.09.61,1,Köln,17.08.1986
18,18,12.29,-0.3,Oluwatobiloba Amusan,NGR,23.04.97,1,Zürich,08.09.2022
19,20,12.3,-0.2,Oluwatobiloba Amusan,NGR,23.04.97,1,Birmingham,07.08.2022
20,21,12.31,+0.3,Brittany Anderson,JAM,03.01.01,1s3,Eugene,24.07.2022
21,22,12.32,+1.6,Ludmila Engquist,RUS,21.04.64,1,Saint-Denis,04.06.1992
22,22,12.32,+0.8,Danielle Williams,JAM,14.09.92,1,London,20.07.2019
23,22,12.32,+1.7,Jasmine Camacho-Quinn,PUR,21.08.96,1rA,Gainesville,17.04.2021
24,22,12.32,+0.3,Jasmine Camacho-Quinn,PUR,21.08.96,2s3,Eugene,24.07.2022
25,26,12.33,+1.4,Yordanka Donkova,BUL,28.09.61,1,Fürth,14.06.1987
26,26,12.33,-0.3,Gail Devers,USA,19.11.66,1,Sacramento,23.07.2000
27,28,12.34,-0.5,Ginka Zagorcheva,BUL,12.04.58,1,Roma,04.09.1987
28,28,12.34,+1.9,Sharika Nelvis,USA,10.05.90,1h3,Eugene,26.06.2015
29,28,12.34,+1.2,Brianna McNeal,USA,18.08.91,1,Eugene,08.07.2016
30,28,12.34,+0.3,Nia Ali,USA,23.10.88,1,Ad-Dawhah,06.10.2019
31,28,12.34,+0.2,Jasmine Camacho-Quinn,PUR,21.08.96,1r1,Székesfehérvár,06.07.2021
32,28,12.34,-1.4,Kendra Harrison,USA,18.09.92,1,Eugene,25.06.2022
33,28,12.34,+0.8,Jasmine Camacho-Quinn,PUR,21.08.96,1,Chorzów,06.08.2022
34,28,12.34,-0.9,Jasmine Camacho-Quinn,PUR,21.08.96,1,Lausanne,26.08.2022
35,36,12.35,+0.1,Yordanka Donkova,BUL,28.09.61,1h2,Köln,17.08.1986
36,36,12.35,-0.2,Sally Pearson,AUS,19.09.86,1,London,07.08.2012
37,36,12.35,+0.9,Jasmin Stowers,USA,23.09.91,1,Ad-Dawhah,15.05.2015
38,36,12.35,-1.4,Alaysha Johnson,USA,20.07.96,2,Eugene,25.06.2022
39,40,12.36,+1.9,Grazyna Rabsztyn,POL,20.09.52,1,Warszawa,13.06.1980
40,40,12.36,-0.7,Yordanka Donkova,BUL,28.09.61,1,Sofia,13.08.1986
41,40,12.36,+1.1,Yordanka Donkova,BUL,28.09.61,1,Schwechat,15.06.1988
42,40,12.36,+0.3,Sally Pearson,AUS,19.09.86,1s2,Daegu,03.09.2011
43,40,12.36,+1.4,Kendra Harrison,USA,18.09.92,1rA,Athens GA,08.04.2016
44,40,12.36,+0.6,Kendra Harrison,USA,18.09.92,1,London,22.07.2018
45,40,12.36,+2.0,Masai Russell,USA,17.06.00,1rA,Austin,01.04.2023
46,47,12.37,+1.4,Yordanka Donkova,BUL,28.09.61,1r1,Berlin,15.08.1986
47,47,12.37,+0.7,Gail Devers,USA,19.11.66,1,Sevilla,28.08.1999
48,47,12.37,+1.5,Joanna Hayes,USA,23.12.76,1,Athínai,24.08.2004
49,47,12.37,-0.2,Dawn Nelson,USA,14.06.84,2,London,07.08.2012
