,0,1,2,3,4,5,6,7
0,1,37:25.21,Eiki Takahashi,JPN,19.11.92,1,Inzai,14.11.2020
1,2,37:25.90,Koki Ikeda,JPN,03.05.98,2,Inzai,14.11.2020
2,3,37:35.00,Yuta Koga,JPN,15.07.99,3,Inzai,14.11.2020
3,4,37:53.09,Francisco Javier Fernández,ESP,05.03.77,1,Santa Cruz de Tenerife,27.07.2008
4,5,37:57.02,Perseus Karlström,SWE,02.05.90,1,Dublin,26.06.2022
5,6,37:58.08,Daisuke Matsunaga,JPN,24.03.95,1,Kitami,07.07.2018
6,7,37:58.6,Ivano Brugnetti,ITA,01.09.76,1,Sesto San Giovanni,23.07.2005
7,8,38:01.49,Eiki Takahashi,JPN,19.11.92,1,Isahaya,13.12.2015
8,9,38:02.60,Jozef Pribilinec,SVK,06.07.60,1,Banská Bystrica,30.08.1985
9,10,38:03.78,Declan Tingay,AUS,06.02.99,1,Canberra,02.02.2023
10,11,38:03.95,Perseus Karlström,SWE,02.05.90,1,Stockholm,24.08.2019
11,12,38:06.28,Miguel Ángel López,ESP,03.07.88,1,Gijón,24.07.2016
12,13,38:06.6,David Smith,AUS,24.07.55,1,Sydney,25.09.1986
13,14,38:07.65,Francisco Javier Fernández,ESP,05.03.77,1,San Sebastián,05.08.2007
14,15,38:08.13,Yohann Diniz,FRA,01.01.78,1,Reims,12.07.2014
15,16,38:10.23,Yusuke Suzuki,JPN,02.01.88,1,Abashiri,16.07.2015
16,17,38:12.13,Ronald Weigel,GER,08.08.59,1,Potsdam,11.05.1986
17,18,38:14.24,Vasiliy Mizinov,RUS,29.12.97,1,Cheboksary,02.08.2022
18,19,38:15.86,Koki Ikeda,JPN,03.05.98,1,Gifu,24.09.2022
19,20,38:16.76,Daisuke Matsunaga,JPN,24.03.95,1,Yokohama,21.05.2016
20,21,38:18.0,Valdas Kazlauskas,LTU,23.02.58,1,Moskva,18.09.1983
21,22,38:18.51,Eiki Takahashi,JPN,19.11.92,1,Nagasaki,14.12.2014
22,23,38:18.55,Gabriel Bordier,FRA,08.10.97,1,Caen,26.06.2022
23,24,38:20.0,Moacir Zimmermann,BRA,30.12.83,1,Blumenau,07.06.2008
24,25,38:20.9,David Smith,AUS,24.07.55,1,Sydney,15.09.1985
25,26,38:21.88,Eiki Takahashi,JPN,19.11.92,1,Kitakami,09.10.2016
26,27,38:23.5,Ivano Brugnetti,ITA,01.09.76,1,Saluzzo,04.08.2004
27,28,38:23.95,Masatora Kawano,JPN,23.10.98,4,Inzai,14.11.2020
28,29,38:24.31,Hatem Ghoula,TUN,07.06.73,1,Tunis,30.05.1998
29,30,38:26.53,Robert Korzeniowski,POL,30.07.68,1,Riga,31.05.2002
30,31,38:27.09,Yusuke Suzuki,JPN,02.01.88,1,Yamaguchi,11.10.2014
31,32,38:27.57,Robert Heffernan,IRL,28.02.78,1,Dublin,20.07.2008
32,33,38:28.05,Massimo Stano,ITA,27.02.92,1,Roma,28.04.2019
33,34,38:32.0,Erik Tysse,NOR,04.12.80,1,Bergen,13.06.2008
34,35,38:33.10,Anton Kurbatov,RUS,02.10.01,2,Cheboksary,02.08.2022
35,36,38:34.23,Dane Bird-Smith,AUS,15.07.92,1,Sydney,31.03.2017
36,37,38:35.43,Perseus Karlström,SWE,02.05.90,2,Canberra,02.02.2023
37,38,38:36.37,Evan Dunfee,CAN,28.09.90,1,Birmingham,07.08.2022
38,39,38:37.02,Kevin Campion,FRA,23.05.88,1,Paris,13.07.2013
39,40,38:37.9,Walter Arena,ITA,30.05.64,1,Catania,13.04.1990
40,41,38:39.28,Perseus Karlström,SWE,02.05.90,1,Tampere,01.09.2018
41,42,38:39.72,Evan Dunfee,CAN,28.09.90,1,Burnaby,12.06.2021
42,43,38:39.82,Hatem Ghoula,TUN,07.06.73,1,Tunis,03.06.2000
43,44,38:40.04,Koki Ikeda,JPN,03.05.98,2,Kitami,07.07.2018
44,45,38:40.18,Giovanni de Benedicts,ITA,08.01.68,1,Cesenatico,01.07.1995
45,46,38:40.22,Daisuke Matsunaga,JPN,24.03.95,2,Kitakami,09.10.2016
46,47,38:40.25,Christopher Linke,GER,24.10.88,1,Bühlertal,11.06.2016
47,48,38:41.17,Andrey Yurin,UKR,20.01.84,1,Kyiv,21.06.2005
48,49,38:41.45,Koki Ikeda,JPN,03.05.98,1,Niigata,12.09.2020
49,50,38:42.33,Declan Tingay,AUS,06.02.99,2,Birmingham,07.08.2022
50,51,38:42.38,Francisco Javier Fernández,ESP,05.03.77,1,Torremolinos,11.07.1999
51,52,38:44.13,Veli-Matti Partanen,FIN,28.10.91,2,Tampere,01.09.2018
52,53,38:44.62,Koki Ikeda,JPN,03.05.98,1,Utsunomiya,08.10.2022
53,54,38:44.74,Robert Korzeniowski,POL,30.07.68,1,Gdánsk,14.07.2001
54,55,38:44.87,Nathan Deakes,AUS,17.08.77,1,Canberra,08.02.2002
55,56,38:44.97,Yohann Diniz,FRA,01.01.78,1,Albi,29.07.2011
56,57,38:46.4,Viktor Burayev,RUS,23.02.82,1,Moskva,20.05.2000
57,58,38:46.74,Declan Tingay,AUS,06.02.99,1,Brisbane,31.03.2023
58,59,38:47.01,Aleksandr Yargunkin,RUS,06.01.81,1,Saransk,10.06.2006
59,60,38:47.13,David Smith,AUS,24.07.55,1,Dubbo,30.12.1984
60,61,38:47.54,Roman Mrazek,SVK,21.01.62,1,Bratislava,12.06.1987
61,62,38:47.66,Robert Heffernan,IRL,28.02.78,1,Dublin,14.07.2002
62,63,38:48.01,Michele Didoni,ITA,07.03.74,2,Cesenatico,01.07.1995
63,64,38:48.03,Andrey Ruzavin,RUS,28.03.86,2,Saransk,10.06.2006
64,65,38:49.21,Sandeep Kumar,IND,01.05.86,3,Birmingham,07.08.2022
65,66,38:50.28,Alex Schwazer,ITA,26.11.84,1,Pergine Valsugana,23.07.2011
66,67,38:50.37,Masatora Kawano,JPN,23.10.98,3,Kitami,07.07.2018
67,68,38:50.9,Perseus Karlström,SWE,02.05.90,1,Melbourne,12.01.2020
68,69,38:51.51,Andreas Erm,GER,12.03.76,1,Braunschweig,10.07.2004
69,70,38:52.76,Perseus Karlström,SWE,02.05.90,1,Canberra,09.01.2019
70,71,38:53.11,Wang Zhen,CHN,24.08.91,1,Asti,21.05.2016
71,72,38:53.42,Miguel Ángel López,ESP,03.07.88,1,Cartagena,29.04.2015
72,73,38:53.82,Nathan Deakes,AUS,17.08.77,1,Canberra,18.02.2001
73,74,38:54.07,Igor Yerokhin,RUS,04.09.85,3,Saransk,10.06.2006
74,75,38:54.3,Roland Wieser,GDR,06.05.56,1,Potsdam,13.07.1980
75,76,38:54.75,Ralf Kowalsky,GDR,22.03.62,1,Cuttbus,24.06.1981
76,77,38:54.87,Miguel Ángel López,ESP,03.07.88,1,Alcobendas,27.07.2014
77,78,38:55.0,Jozef Pribilinec,SVK,06.07.60,1,Hildesheim,06.09.1986
78,79,38:55.4,David Smith,AUS,24.07.55,2,Hildesheim,06.09.1986
79,80,38:55.49,Eiki Takahashi,JPN,19.11.92,2,Abashiri,16.07.2015
80,81,38:56.3,Ingus Janevics,LAT,29.04.86,1,Valga,26.04.2008
81,82,38:56.50,Eiki Takahashi,JPN,19.11.92,1,Osaka,23.09.2017
82,83,38:57.16,Dane Bird-Smith,AUS,15.07.92,1,Melbourne,04.04.2014
83,84,38:57.45,Perseus Karlström,SWE,02.05.90,1,Stockholm,02.09.2017
84,85,38:58.21,Vasiliy Mizinov,RUS,29.12.97,1u20,Cheboksary,25.06.2016
85,86,38:58.54,Yuta Koga,JPN,15.07.99,2,Utsunomiya,08.10.2022
86,87,38:58.83,Robert Heffernan,IRL,28.02.78,1,Dublin,21.07.2001
87,88,38:59.6,Werner Heyer,GDR,14.11.56,2,Potsdam,13.07.1980
88,89,39:00.04,Robert Heffernan,IRL,28.02.78,1,Dublin,24.07.2004
89,90,39:00.14,Robert Korzeniowski,POL,30.07.68,1,Sopot,23.07.1994
90,91,39:00.42,Aigars Fadejevs,LAT,27.12.75,2,Riga,31.05.2002
91,92,39:00.79,Francesco Fortunato,ITA,13.12.94,1,Firenze,15.06.2019
92,93,39:01.20,Fumitaka Oikawa,JPN,05.04.95,4,Kitami,07.07.2018
93,94,39:01.35,Hatem Ghoula,TUN,07.06.73,1,Tunis,01.05.1995
94,95,39:02.1,Stefan Johansson,SWE,11.04.67,2,Örnsköldsvik,08.07.1995
95,96,39:02.14,Roman Mrazek,SVK,21.01.62,2,Banská Bystrica,30.08.1985
96,97,39:03.00,Vladimir Stankin,RUS,02.01.74,4,Saransk,10.06.2006
97,98,39:03.2,Michele Didoni,ITA,07.03.74,1,Costelnovo Monti,07.08.1999
98,99,39:03.25,Daisuke Matsunaga,JPN,24.03.95,2,Osaka,23.09.2017
99,10,39:04.48,Ryo Hamanishi,JPN,24.04.00,3,Utsunomiya,08.10.2022
100,10,39:04.82,Christopher Linke,GER,24.10.88,1,Düsseldorf,13.06.2015
101,10,39:05.05,Choe Byung-Kwang,KOR,07.04.91,1,Yeosu,30.03.2022
102,10,39:05.19,Yusuke Suzuki,JPN,02.01.88,1,Osaka,22.09.2018
103,10,39:05.44,Koki Ikeda,JPN,03.05.98,1,Fukui,07.10.2018
104,10,39:05.73,Satoshi Maruo,JPN,28.11.91,2,Gifu,24.09.2022
105,10,39:05.8,Maurizio Damilano,ITA,06.04.57,1,Limbiate,25.10.1988
106,10,39:05.85,Callum Wilkinson,GBR,14.03.97,1,Newport,06.03.2021
107,10,39:06.28,Callum Wilkinson,GBR,14.03.97,4,Birmingham,07.08.2022
108,10,39:06.86,Kai Kobayashi,JPN,28.02.93,3,Osaka,23.09.2017
109,11,39:07.08,Tomohiro Noda,JPN,24.01.95,3,Gifu,24.09.2022
110,11,39:07.21,Robert Heffernan,IRL,28.02.78,1,Dublin,11.07.2010
111,11,39:07.58,Miguel Ángel López,ESP,03.07.88,1,Alcobendas,28.07.2013
112,11,39:07.84,Koichiro Morioka,JPN,02.04.85,1,Niigata,25.09.2010
113,11,39:07.97,Michele Didoni,ITA,07.03.74,1,Roma,09.07.1998
114,11,39:08.23,Daisuke Matsunaga,JPN,24.03.95,1,Tama,14.12.2013
115,11,39:08.5,Nikolay Polozov,RUS,10.10.51,1,Leningrad,23.02.1986
116,11,39:09.96,Robert Korzeniowski,POL,30.07.68,1,Spala,24.04.1999
117,11,39:09.98,Jamie Costin,IRL,01.06.77,2,Dublin,24.07.2004
118,11,39:10.10,Nick A'Hern,AUS,06.01.69,1,Sydney,13.01.1991
119,12,39:10.15,Marco Giungi,ITA,30.10.74,1,Pescara,14.09.2002
120,12,39:10.35,Giovanni de Benedicts,ITA,08.01.68,1,Pescara,12.09.1990
121,12,39:10.61,Nils Brembach,GER,23.02.93,2,Düsseldorf,13.06.2015
122,12,39:11.2,Salvatore Cacia,ITA,22.07.67,2,Catania,13.04.1990
123,12,39:11.7,Arturo Di Mezza,ITA,16.07.69,1,Milano,11.06.1998
124,12,39:11.72,Robert Heffernan,IRL,28.02.78,1,Dublin,02.08.2009
125,12,39:11.78,Robert Heffernan,IRL,28.02.78,1,Dublin,22.07.2007
126,12,39:11.95,Eiki Takahashi,JPN,19.11.92,1,Gifu,26.09.2015
127,12,39:12.24,Ohga Mukai,KJP,01.01.01,1,Isahaya,12.12.2021
128,12,39:12.3,Gianni del Buono,ITA,01.10.43,2,Costelnovo Monti,07.08.1999
129,13,39:12.33,Ivano Brugnetti,ITA,01.09.76,1,Cagliari,19.07.2008
130,13,39:13.0,Jozef Pribilinec,SVK,06.07.60,1,Lomello,18.06.1988
131,13,39:13.38,Christopher Linke,GER,24.10.88,1,Jüterborg,22.06.2013
132,13,39:13.60,Ilya Markov,RUS,19.06.72,1,Riga,28.05.2004
133,13,39:13.80,Andrea Cosi,ITA,30.04.01,1,Brescia,17.09.2022
134,13,39:13.9,Walter Arena,ITA,30.05.64,1,Ostia,09.05.1987
135,13,39:14.0,Sergey Khripunov,RUS,15.09.76,1,Magnitogorsk,23.09.2000
136,13,39:14.16,Ivano Brugnetti,ITA,01.09.76,1,Milano,28.06.2003
137,13,39:14.44,Sergey Kozhevnikov,RUS,09.05.01,3,Cheboksary,02.08.2022
138,13,39:15.1,Igor Hlavan,UKR,25.09.90,1,Mukachevo,01.11.2014
139,14,39:15.49,Walter Arena,ITA,30.05.64,1,Roma,12.05.1990
140,14,39:15.6,Ilya Markov,RUS,19.06.72,1,Nitra,18.04.1998
141,14,39:15.60,Robert Korzeniowski,POL,30.07.68,1,Marietta,02.09.1995
142,14,39:15.61,Miguel Ángel López,ESP,03.07.88,1,Castellón,02.08.2015
143,14,39:16.68,Vladimir Stankin,RUS,02.01.74,2,Riga,28.05.2004
144,14,39:17.42,Ivano Brugnetti,ITA,01.09.76,1,Sesto San Giovanni,24.07.2006
145,14,39:17.66,Hirooki Arai,JPN,18.05.88,2,Yamaguchi,11.10.2014
146,14,39:17.8,Aigars Fadejevs,LAT,27.12.75,1,Valmiera,18.07.1998
147,14,39:18.0,Artur Shumak,BLR,19.10.63,1,Minsk,12.05.1992
148,14,39:18.0,Vitaliy Shvestov,RUS,20.02.73,2,Magnitogorsk,23.09.2000
149,15,39:18.03,Koki Ikeda,JPN,03.05.98,1,Yokohama,25.05.2019
150,15,39:18.04,Daisuke Matsunaga,JPN,24.03.95,1,Osaka,13.09.2015
151,15,39:18.09,Cai Zelin,CHN,11.04.91,2,Asti,21.05.2016
152,15,39:18.60,Perseus Karlström,SWE,02.05.90,1,Helsinki,30.08.2014
153,15,39:18.71,Daisuke Matsunaga,JPN,24.03.95,1,Kumagaya,17.05.2014
154,15,39:18.74,Kyle Swan,AUS,28.03.99,2,Brisbane,31.03.2023
155,15,39:19.32,Anatoliy Solomin,UKR,02.07.52,1,Roma,23.05.1981
156,15,39:19.5,Perseus Karlström,SWE,02.05.90,1,Göteborg,08.08.2015
157,15,39:19.53,Eiki Takahashi,JPN,19.11.92,1,Matsuyama,08.10.2017
158,15,39:19.64,Alessandro Gandellini,ITA,30.04.73,2,Pescara,14.09.2002
159,16,39:20.0,Aleksey Kronin,RUS,23.07.70,1,Adler,21.01.1997
160,16,39:20.15,Erik Tysse,NOR,04.12.80,1,Bergen,11.06.2006
161,16,39:20.2,Michele Didoni,ITA,07.03.74,1,Castelnovo Monti,01.08.1998
162,16,39:20.52,David Hurtado,ECU,21.04.99,1,Guayaquil,16.04.2022
163,16,39:20.81,Perseus Karlström,SWE,02.05.90,1,Canberra,28.01.2019
164,16,39:20.87,Nick A'Hern,AUS,06.01.69,1,Canberra,08.02.1998
165,16,39:21.0,Nick A'Hern,AUS,06.01.69,1,Canberra,06.02.1999
166,16,39:21.0,Moacir Zimmermann,BRA,30.12.83,1,Blumenau,31.08.2008
167,16,39:21.02,Giovanni de Benedicts,ITA,08.01.68,1,Bari,11.07.1990
168,16,39:21.30,Evan Dunfee,CAN,28.09.90,1,Coquitlam,12.06.2016
169,17,39:21.51,Shin Il-yong,KOR,17.02.79,1,Andong,22.05.2007
170,17,39:21.8,Walter Arena,ITA,30.05.64,1,Catania,24.09.1988
171,17,39:21.92,Maurizio Damilano,ITA,06.04.57,2,Roma,23.05.1980
172,17,39:22.16,Robert Korzeniowski,POL,30.07.68,1,Mielec,01.06.1997
173,17,39:22.2,Salvatore Cacia,ITA,22.07.67,2,Catania,24.09.1988
174,17,39:22.41,Perseus Karlström,SWE,02.05.90,1,Canberra,14.01.2018
175,17,39:23.14,Samuel Gathimba,KEN,26.10.87,5,Birmingham,07.08.2022
176,17,39:23.20,Walter Arena,ITA,30.05.64,2,Bari,11.07.1990
177,17,39:23.23,Daisuke Matsunaga,JPN,24.03.95,2,Osaka,22.09.2018
178,17,39:23.3,Modris Liepins,LAT,30.08.66,1,Valmiera,26.07.1998
179,18,39:23.38,Walter Arena,ITA,30.05.64,2,Pescara,12.09.1990
180,18,39:23.44,Valentin Kononen,FIN,07.03.69,1,Helsinki,26.08.1995
181,18,39:23.51,Álvaro Martín,ESP,18.06.94,2,Gijón,24.07.2016
182,18,39:23.58,Takumi Saito,JPN,23.03.93,2,Kumagaya,17.05.2014
183,18,39:23.88,Benjamin Sánchez,ESP,10.03.85,2,Santa Cruz de Tenerife,27.07.2008
184,18,39:24.0,Walter Arena,ITA,30.05.64,1,Roma,11.05.1986
185,18,39:24.20,Álvaro Martín,ESP,18.06.94,1,La Nucía,21.05.2022
186,18,39:24.3,Sergey Sergachev,RUS,10.07.87,1,Buj,21.09.2008
187,18,39:24.47,Perseus Karlström,SWE,02.05.90,1,Tampere,05.09.2020
188,18,39:24.49,Yusuke Suzuki,JPN,02.01.88,5,Kitami,07.07.2018
189,19,39:24.64,Yurato Murayama,JPN,29.09.98,4,Gifu,24.09.2022
190,19,39:24.8,Matej Tóth,SVK,10.02.83,1,Banská Bystrica,29.04.2011
191,19,39:24.9,André Höhne,GER,10.03.78,1,Halle,26.05.2004
192,19,39:25.49,Yusuke Suzuki,JPN,02.01.88,2,Fukui,07.10.2018
193,19,39:25.58,Park Chil-sung,KOR,08.07.82,2,Andong,22.05.2007
194,19,39:25.70,Isamu Fujisawa,JPN,12.10.87,3,Yamaguchi,11.10.2014
195,19,39:25.72,Motofumi Suwa,JPN,22.10.99,4,Utsunomiya,08.10.2022
196,19,39:26.02,Guillaume Leblanc,CAN,14.04.62,1,Gateshead,23.06.1990
197,19,39:26.3,Aleksandr Yargunkin,RUS,06.01.81,1,Saransk,19.06.2005
198,19,39:26.92,Salih Korkmaz,TUR,14.04.97,1,Istanbul,05.09.2020
199,20,39:27.0,Guillaume Leblanc,CAN,14.04.62,3,Hildesheim,06.09.1986
200,20,39:27.0,Roman Mrazek,SVK,21.01.62,4,Hildesheim,06.09.1986
201,20,39:27.04,Toshikazu Yamanishi,JPN,15.02.96,3,Osaka,22.09.2018
202,20,39:27.19,Daisuke Matsunaga,JPN,24.03.95,1,Eugene,25.07.2014
203,20,39:27.3,Arturo Di Mezza,ITA,16.07.69,3,Costelnovo Monti,07.08.1999
204,20,39:27.3,Igor Yerokhin,RUS,04.09.85,2,Saransk,19.06.2005
205,20,39:27.33,André Höhne,GER,10.03.78,1,Ulm,15.07.2006
206,20,39:27.5,Alessandro Gandellini,ITA,30.04.73,2,Castelnovo Monti,01.08.1998
207,20,39:27.59,Mikhail Shchennikov,RUS,24.12.67,1,Portsmouth,19.06.1988
208,20,39:27.63,Yohann Diniz,FRA,01.01.78,2,Paris,13.07.2013
209,21,39:27.89,Takeaki Akatsuma,JPN,27.11.81,1,Sendai,17.05.2002
210,21,39:27.90,Kai Kobayashi,JPN,28.02.93,3,Kumagaya,17.05.2014
211,21,39:28.03,Marco Giungi,ITA,30.10.74,1,Kokemäki,29.06.1997
212,21,39:28.20,Costica Balan,ROU,25.08.64,1,Bucuresti,31.07.1993
213,21,39:28.45,Andrey Ruzavin,RUS,28.03.86,1,Kaunas,23.07.2005
214,21,39:28.54,Perseus Karlström,SWE,02.05.90,1,Helsinki,04.09.2022
215,21,39:28.56,Aurelien Quinion,FRA,27.01.93,2,Caen,26.06.2022
216,21,39:28.63,Toshikazu Yamanishi,JPN,15.02.96,2,Osaka,13.09.2015
217,21,39:28.68,Kai Kobayashi,JPN,28.02.93,3,Abashiri,16.07.2015
218,21,39:28.97,Jacek Müller,POL,03.11.73,1,Sopot,20.06.1993
219,22,39:29.00,Yuki Yamazaki,JPN,16.01.84,1,Yamagata,27.09.2008
220,22,39:29.00,Luís Alberto Amezcua,ESP,01.05.92,3,Gijón,24.07.2016
221,22,39:29.03,Eiki Takahashi,JPN,19.11.92,1,Kitami,14.07.2016
222,22,39:29.3,Andrew Jachno,AUS,13.04.62,1,Melbourne,06.01.1991
223,22,39:29.36,Isamu Fujisawa,JPN,12.10.87,2,Niigata,25.09.2010
224,22,39:29.45,Alessandro Gandellini,ITA,30.04.73,1,Catania,06.12.2003
225,22,39:29.63,Rhydian Cowley,AUS,04.01.91,1,Sydney,16.04.2021
226,22,39:29.72,Axel Noack,GER,23.09.61,1,Potsdam,21.08.1987
227,22,39:29.73,Sergio Spagnulio,ITA,07.10.62,3,Pescara,12.09.1990
228,22,39:29.82,Nathan Deakes,AUS,17.08.77,1,Hobart,09.03.2002
229,23,39:30.14,Hatem Ghoula,TUN,07.06.73,1,Tunis,12.04.2003
230,23,39:30.15,Yuga Yamashita,JPN,06.02.96,1,Tama,12.12.2015
231,23,39:30.30,Alessandro Gandellini,ITA,30.04.73,1,Pescara,21.07.2000
232,23,39:30.36,Juan Manuel Molina,ESP,15.03.79,3,Riga,28.05.2004
233,23,39:30.48,Yuta Koga,JPN,15.07.99,5,Gifu,24.09.2022
234,23,39:30.8,Rhydian Cowley,AUS,04.01.91,1,Melbourne,27.01.2020
235,23,39:30.95,Valentin Kononen,FIN,07.03.69,1,Kangasniemi,06.06.1993
236,23,39:31.09,Ricardo Ortíz,MEX,07.02.95,1,Tlxcala,18.12.2016
237,23,39:31.2,Ralf Kowalsky,GDR,22.03.62,1,Lille,21.06.1980
238,23,39:31.2,Ralf Kowalsky,GDR,22.03.62,1,Villeneuve d'Ascq,31.05.1981
239,24,39:31.35,Ivano Brugnetti,ITA,01.09.76,1,Cesenatico,11.06.2005
240,24,39:31.4,Gerard Lelievre,FRA,13.11.49,1,Sotteville-lès-Rouen,21.07.1984
241,24,39:31.5,Daniel Bautista,MEX,04.08.52,1,Grudziadz,30.05.1979
242,24,39:31.51,Kim Hyun-sub,KOR,31.05.85,3,Andong,22.05.2007
243,24,39:31.61,Gabriel Bordier,FRA,08.10.97,1,Angers,27.06.2021
244,24,39:31.72,Álvaro Martín,ESP,18.06.94,1,Getafe,22.07.2018
245,24,39:31.81,Valentí Massana,ESP,05.07.70,1,Tarragona,24.06.1997
246,24,39:31.9,Erling Andersen,NOR,22.09.60,1,Fana,02.06.1987
247,24,39:31.96,Salih Korkmaz,TUR,14.04.97,1,Bursa,04.08.2019
248,24,39:32.0,José Alessandro Bagio,BRA,16.04.81,2,Blumenau,31.08.2008
249,25,39:32.08,Koichiro Morioka,JPN,02.04.85,1,Shibetsu,08.06.2008
250,25,39:32.08,Andreas Gustafsson,SWE,02.07.75,2,Helsinki,30.08.2014
251,25,39:32.52,Lukasz Niedzialek,POL,15.03.00,1,Poznan,25.06.2021
252,25,39:32.63,Perseus Karlström,SWE,02.05.90,1,Stockholm,04.09.2021
253,25,39:33.12,Giovanni Perricelli,ITA,25.08.67,1,Formia,04.06.1994
254,25,39:33.16,Ilya Markov,RUS,19.06.72,2,Catania,06.12.2003
255,25,39:33.16,Daisuke Matsunaga,JPN,24.03.95,1,Yokohama,16.05.2015
256,25,39:33.18,Li Zewen,CHN,05.12.73,1,Chengdu,08.09.2000
257,25,39:33.30,Satoshi Maruo,JPN,28.11.91,4,Abashiri,16.07.2015
258,25,39:33.38,Álvaro Martín,ESP,18.06.94,1,La Nucia,31.08.2019
259,26,39:33.7,Moacir Zimmermann,BRA,30.12.83,1,Blumenau,18.08.2018
260,26,39:33.77,Isamu Fujisawa,JPN,12.10.87,4,Osaka,23.09.2017
261,26,39:34.2,Ernesto Canto,MEX,18.10.59,1,København,13.05.1984
262,26,39:34.4,Álvaro Martín,ESP,18.06.94,1,Castellón,04.05.2019
263,26,39:34.59,Ivano Brugnetti,ITA,01.09.76,1,Bressanone,16.06.2001
264,26,39:34.92,Valentin Kononen,FIN,07.03.69,1,Raisio,29.05.1996
265,26,39:34.99,Ivan Trotskiy,BLR,27.05.76,3,Catania,06.12.2003
